13,332.29,816.18,784.45,361.04,242.88,805.76,256.2,687.76,518.2,512.72,265.28,527.98,473.32,631.29,403.34,201.35,613.31,684.37,232.83,710.72,636.28,965.13,253.33,478.76,545.16,711.53,265.57,174.2,437.15,412.9,609.43,384.63,486.17,797.53,629.93,552.52,786.8,217.95,366.19,588.95,484.64,976.04,577.32,422.75,581.51,329.79,246.97,405.31,223,758.96,839.83,1277.4,294.1,574.67,357.13,556.81,537.81,442.95,935.96,595.71,240.96,674.5,455.03,387.26,414.52,296.54,594.66,341.88,247.46,532.82,178.21,395.53,630.91,553.74,428.12,666.82,227.82,246.51,628.63,748.41,689.03,672.27,359.4,525.06,511.23,429.06,582.14,675.56,456.87,696.21,846.49,584.21,575.52,255.7,361.41,286.26,352.45,686.12,398.24,635.95,460.95,403.76,223.9,584.74,569.63,698.34,641.15,390.65,459.45,348.86,622.56,612.95,578.47,546.18,547.5,692.15
14,308.21,728.38,830.89,364.03,239.63,776.13,239.26,645.86,478.41,473.5,250.74,493.05,464.4,566.3,401.94,185.85,576.03,658.32,221.98,659.82,591.47,931.16,257.56,436.01,498.11,622.96,257.77,164.95,416.9,381.38,552.06,379.23,448.98,732.18,601.5,494.69,767.2,205.91,334.22,547.73,420.21,926.61,540.89,394.17,529.86,296.36,246.31,392.35,223.52,677.47,809.44,1123,281.9,528.81,330.74,485.76,510.36,392.15,908.54,545.09,233.42,625.94,423.61,375.17,388.34,290.01,563.13,336.74,243.2,506,166.23,360.7,581.21,476.08,418.21,627.53,222.22,240.88,623.97,692.51,642.04,624.6,337.17,504.68,457.75,388.17,569.66,621.81,453.14,660.58,789.08,529.7,514.44,252.59,333.54,288.72,324.75,615.12,362.12,538.6,478.67,421.12,226.16,512.13,510.66,704.58,596.73,377.29,426.11,317.33,595.18,548.56,565.48,508.47,512.16,655.59
15,284.12,640.57,877.33,367.02,236.38,746.5,222.32,603.97,438.63,434.28,236.2,458.12,455.48,501.32,400.54,170.34,538.76,632.28,211.13,608.92,546.67,897.19,261.79,393.27,451.06,534.38,249.98,155.7,396.66,349.85,494.69,373.83,411.8,666.83,573.08,436.87,747.6,193.86,302.24,506.51,355.77,877.17,504.46,365.59,478.2,262.94,245.65,379.38,224.05,595.97,779.05,968.66,269.71,482.96,304.35,414.72,482.91,341.35,881.11,494.47,225.87,577.38,392.19,363.09,362.16,283.49,531.61,331.6,238.93,479.19,154.26,325.87,531.52,398.42,408.31,588.24,216.62,235.25,619.31,636.62,595.04,576.92,314.94,484.31,404.27,347.28,557.17,568.06,449.4,624.95,731.67,475.19,453.36,249.48,305.67,291.18,297.06,544.11,325.99,441.25,496.38,438.49,228.41,439.51,451.69,710.82,552.32,363.92,392.78,285.8,567.8,484.17,552.5,470.76,476.81,619.02
16,279.51,598.1,890.18,365.91,242.17,729.18,213.66,575.15,410.62,407.16,225.78,444.22,452.88,473.89,399.87,162.95,522.96,617.78,215.85,583.12,513.88,880.35,260.81,374.37,427.98,483.01,247.07,150.37,382.66,331.57,473.83,370.55,383.96,623.82,539.71,405.84,732.29,184.9,286.98,489.5,321.59,871.04,482.95,365.9,455.97,250.21,246.23,385.16,227.95,555.74,756.31,847.04,265.84,453.64,295.26,372.95,476.29,311.54,873.15,471.45,226.46,564.58,386.14,357.35,350.75,277.11,508.59,331.73,238.24,461.03,147.77,314.16,515.9,365.62,401.61,568.91,215.75,234.78,607.67,614.94,573.69,557.3,301.09,468.5,373.72,329.64,539.92,536.86,477.35,604.75,696.78,452.51,416.01,243.24,301.16,289.62,290.81,512.77,312.68,394.31,511.09,435.38,230.19,393.72,412.56,674.15,524.36,352.92,380.06,269.14,540.73,456.71,521.71,454.93,462.7,610.44
17,284.63,578.3,886.22,362.75,252.47,718.02,209.15,552.85,388.49,386.1,217.42,440.85,453.44,465.24,399.57,159.63,517.91,609.04,228.36,569.87,487.1,872.08,257.24,367.4,416.88,450.24,246.61,147,371.79,319.91,471.23,368.32,360.8,591.98,503.86,388.21,719.13,177.47,280.08,484.58,302.54,886.54,468.91,380.65,448.45,247.83,247.43,400.3,233.54,536.16,737.38,741.78,266.14,432.59,294.83,345.82,480.09,292.21,874.92,462.22,231.1,569.68,392.77,354.77,346.71,270.81,489.82,334.5,239.35,447.19,144.03,314,517.32,355.25,396.51,559.55,217.24,236.9,592.52,610.37,565.17,551.69,291.44,454.96,354.63,323.62,520.27,516.93,521.13,592.25,673.14,445.76,390.53,235.45,308.33,286.06,295.28,501.25,310.76,372.56,524.3,422.03,231.73,361.35,383.35,616.04,504.63,343.1,377.65,259.93,513.83,447.71,482.02,450.04,459.2,615.84
18,289.75,558.5,882.27,359.59,262.77,706.85,204.63,530.55,366.36,365.03,209.06,437.47,454,456.59,399.28,156.3,512.85,600.31,240.87,556.62,460.33,863.81,253.66,360.43,405.79,417.47,246.16,143.64,360.91,308.25,468.63,366.09,337.64,560.15,468.01,370.58,705.97,170.05,273.19,479.67,283.49,902.05,454.87,395.41,440.93,245.45,248.63,415.44,239.12,516.57,718.46,636.53,266.44,411.53,294.39,318.69,483.89,272.89,876.69,453,235.74,574.77,399.39,352.2,342.68,264.51,471.05,337.27,240.45,433.34,140.29,313.84,518.74,344.88,391.41,550.2,218.74,239.02,577.38,605.8,556.64,546.09,281.79,441.43,335.54,317.6,500.63,497,564.91,579.76,649.51,439,365.05,227.65,315.51,282.49,299.75,489.73,308.85,350.82,537.51,408.68,233.28,328.97,354.14,557.92,484.91,333.27,375.24,250.72,486.93,438.72,442.34,445.15,455.7,621.25
19,290.44,544.89,854.57,359.62,263.66,701.04,201.01,519.51,352.55,362.62,207.64,435.83,453.67,448.5,395.84,154.24,508.54,603.13,246.51,546.03,449.42,849.43,253.34,349.41,393.46,400.36,246.85,143.39,350.33,300.87,461.42,365.13,326.2,530.69,441,354.97,694.26,167.74,270.67,473.78,270.3,904.08,443.78,400.29,437.23,244.92,249.43,417.17,237.2,503.79,713.16,579.25,267.32,398.93,292.6,305.33,483.73,269.02,863.46,447.45,238.82,577.72,398.04,351.69,337.38,261.94,447.12,337.28,242.03,429.95,137.74,310.84,519.96,338.13,397.55,548.71,221.84,236.53,571.45,607.44,550.25,535.16,274.25,432.1,340.82,321.58,487.75,481.98,620.24,559.97,624.97,432.8,350.79,230.13,310.81,286.35,308,471.41,303.9,334.49,546.9,396.43,238.49,308.8,334.79,518.03,473.83,323.81,369.89,241.64,478.8,428.08,410.75,438.72,450.25,624.66
20,287.74,536.03,808.71,362.08,257.36,699.33,198.08,517.08,345.1,374.46,211.54,435.5,452.66,440.84,390,153.15,504.81,614.8,246.89,537.46,450.66,830.38,255.49,335.28,380.19,395.23,248.43,145.53,339.98,296.76,450.68,365.15,323.72,503.05,420.73,340.9,683.66,169.34,271.52,467.15,261.59,895.78,434.94,397.62,436.44,245.81,249.92,408.65,229.55,496.22,718.28,558.67,268.65,392.8,289.77,302.5,480.55,276.98,838.75,444.69,240.69,579.02,390.59,352.75,331.1,262.21,419.25,335.18,243.97,434.55,136.1,305.66,521.02,334.16,412.27,553.25,226.18,230.52,572.56,613.83,545.49,520.16,268.31,426,364.74,333.2,480.04,470.72,684.39,534.61,599.73,427.02,345.12,240.45,297.04,295.9,319.14,447.9,296.63,322.29,553.36,385.01,246.49,297.96,322.99,492.07,469.38,314.63,362.3,232.67,485.01,416.17,385.35,431.12,443.31,626.56
21,285.04,527.16,762.85,364.54,251.06,697.62,195.15,514.65,337.64,386.31,215.43,435.18,451.64,433.17,384.15,152.07,501.07,626.46,247.28,528.9,451.89,811.34,257.65,321.15,366.92,390.09,250.01,147.68,329.62,292.65,439.94,365.17,321.25,475.42,400.46,326.83,673.06,170.94,272.36,460.51,252.89,887.49,426.1,394.95,435.65,246.69,250.41,400.13,221.89,488.66,723.4,538.09,269.97,386.66,286.94,299.67,477.36,284.93,814.04,441.94,242.57,580.33,383.14,353.81,324.82,262.49,391.37,333.08,245.91,439.15,134.46,300.47,522.09,330.19,426.99,557.79,230.51,224.5,573.67,620.22,540.74,505.16,262.37,419.89,388.66,344.82,472.34,459.47,748.54,509.25,574.5,421.23,339.44,250.78,283.26,305.44,330.27,424.38,289.37,310.1,559.82,373.6,254.5,287.12,311.19,466.11,464.92,305.44,354.71,223.7,491.22,404.27,359.96,423.52,436.38,628.45
22,291.34,522.03,715.34,372.25,280.68,695.42,196.61,515.88,334.05,384.53,215.31,442.44,451.16,430.36,400.45,152.61,498.69,630.11,311.77,526.52,453.24,800.31,274.18,319.36,364.77,385.94,268.61,148.24,328.11,294.78,436.62,369.43,320.14,463.68,392.01,319.53,671.8,169.41,267.82,462.59,249.89,879.15,419.81,397.4,433.26,259.77,252.84,398,243.03,486.89,720.26,526.29,272.93,379.17,289.26,297.38,474.61,288.1,802.26,447.55,253.14,583.28,389.66,363.6,322.51,274.54,390.62,342.2,283.28,438.82,134.34,301.3,527.08,332.2,481.61,560.24,239.01,224.62,582.76,637.28,539.87,499.62,257.12,420.16,396.31,344.11,471.58,450.69,774.28,489.63,551.26,416.97,330.42,275.92,277.2,330.53,336.47,410.3,285.83,317.49,552.47,383.97,310.1,280.26,302.03,448.08,463.02,307.17,353.28,221.74,489.44,395.84,349.64,421.07,432.32,636.96
23,307.26,520.89,666.06,385.55,348.7,692.71,202.79,521.03,334.59,368.17,210.9,457.81,451.23,432.73,440.4,154.89,497.75,625.19,444.79,530.76,454.73,797.85,306.07,330.76,374.53,382.85,305.4,147.12,336.07,303.58,441.22,378.24,320.48,468.96,396.2,319.45,680.54,164.52,257.54,473.99,252.99,870.76,416.25,405.33,429.17,285.88,257.34,402.7,294.96,491.32,708.31,523.87,277.64,370.24,297.1,295.69,472.33,286.16,804.31,462.11,273,587.99,411.1,382.75,324.45,299.17,418.86,363.32,358.53,433.21,135.86,308.56,536.26,340.63,578.88,560.46,251.96,231.29,600.38,665.74,543.16,504.19,252.62,427.25,386.56,330.22,478.25,444.56,758.97,476.15,530.16,414.33,317.82,316.91,279.38,372.24,337.39,406.28,286.28,345.82,530.35,417.64,416.57,277.65,295.68,438.51,463.86,320.55,358.44,227.27,479.11,391.1,355.44,424.13,431.32,652.55
24,323.18,519.74,616.79,398.86,416.73,690,208.96,526.18,335.12,351.82,206.49,473.18,451.3,435.1,480.36,157.17,496.81,620.27,577.81,534.99,456.21,795.39,337.96,342.16,384.29,379.75,342.19,145.99,344.02,312.39,445.83,387.04,320.82,474.23,400.39,319.37,689.27,159.64,247.25,485.39,256.08,862.37,412.69,413.26,425.08,311.99,261.83,407.41,346.89,495.74,696.36,521.45,282.34,361.31,304.93,293.99,470.04,284.22,806.36,476.67,292.86,592.7,432.54,401.89,326.39,323.8,447.1,384.44,433.77,427.59,137.38,315.82,545.43,349.05,676.15,560.67,264.92,237.96,617.99,694.2,546.45,508.76,248.11,434.33,376.82,316.34,484.93,438.44,743.66,462.67,509.05,411.7,305.22,357.9,281.56,413.94,338.31,402.27,286.73,374.16,508.24,451.3,523.04,275.04,289.34,428.95,464.71,333.93,363.6,232.81,468.79,386.36,361.24,427.19,430.33,668.14
25,365.98,538.52,579.41,414.18,467.58,688.26,211.98,531.06,352.83,363.89,203.03,547.31,462.06,439.58,512.7,157.33,514.23,620.93,711.77,541.16,462.83,793.1,376.8,353.64,382.71,385.83,387.85,144.69,354.6,317.41,481.12,445.26,321.12,482.67,400.77,327.82,694.87,161.2,246.46,493.41,259.88,864.37,422.84,438.7,438.97,350.1,275.84,434.39,407.49,500.47,689.97,518.27,295.67,366.68,333.21,292.37,494.16,282.88,805.22,531.74,349.54,606.42,455.99,423.29,329.16,374.6,513.89,461.84,495.38,429.56,138.61,323.16,575.92,372.38,769.03,578.62,295.84,261.1,703.58,794.26,577.12,516.2,248.63,437.32,387.97,311.26,483.61,446.89,725.48,463.23,494.76,415.11,299.75,396.53,287.78,446.33,365.24,397.7,289.79,405.97,488.81,477.21,631.95,273.24,284.67,420.15,464.96,341.12,381.48,237.85,461.98,381.26,360.96,429.63,430.2,772.3
26,452,589.35,561.17,432.74,490.8,688.09,209.95,535.49,398.17,421.68,201.11,715.95,490.01,447.45,532.81,154.11,561.2,630.56,847.25,550.45,477.71,791.09,426.81,365.27,362.89,406.66,447.76,143.08,369.39,316.36,565.78,582.99,321.34,496.23,395.04,350,695.42,173.14,260.93,496,264.8,883.07,455.05,492.33,481.79,407.52,305.14,497.22,482.07,505.66,692.51,513.85,322.88,395.07,394.39,290.89,560.73,282.51,798.95,651.97,465.47,634.64,482.68,448.32,333.26,467.5,642.68,629.79,535.07,443.7,139.38,330.62,640.68,419.71,854.86,625.09,355.66,310.76,898.52,1009.5,651.84,528.25,257.23,433.73,432.75,320.35,469.43,478.79,702.68,486.37,491.42,428.24,305.77,431.37,300.47,463.71,434.02,392.25,297.05,443.36,473.72,490.65,744.79,272.74,282.68,412.58,464.27,338.32,419.83,242.11,460.86,375.55,350.9,431.05,431.47,1019
27,538.03,640.18,542.93,451.3,514.03,687.92,207.91,539.93,443.51,479.48,199.18,884.59,517.96,455.33,552.92,150.88,608.17,640.19,982.73,559.73,492.58,789.09,476.83,376.91,343.08,427.49,507.66,141.48,384.18,315.31,650.43,720.71,321.57,509.79,389.3,372.19,695.96,185.07,275.4,498.59,269.72,901.78,487.26,545.95,524.62,464.94,334.44,560.04,556.64,510.86,695.05,509.44,350.08,423.46,455.56,289.4,627.3,282.14,792.68,772.2,581.4,662.85,509.36,473.35,337.35,560.41,771.47,797.73,574.76,457.84,140.15,338.08,705.43,467.04,940.69,671.56,415.49,360.41,1093.5,1224.7,726.56,540.29,265.83,430.15,477.52,329.44,455.25,510.7,679.89,509.52,488.08,441.38,311.78,466.2,313.17,481.1,502.8,386.8,304.31,480.76,458.62,504.08,857.63,272.25,280.69,405.01,463.58,335.52,458.18,246.38,459.73,369.84,340.84,432.47,432.73,1265.6
28,614.57,712.37,529.16,464.82,525.62,691.23,219.9,561.25,485.79,580.79,198.95,1051.4,538.46,470,563.88,148.85,688.39,647.03,1035,589.79,524.61,785.82,519.38,387.1,341.32,478.41,548.69,142.33,405.26,321.89,758.2,833.14,322.88,552.05,389.96,425.37,700.16,203.41,296.73,543.17,298,908.67,533.31,599.98,614.81,516.98,356.61,612.09,600.71,524.76,694.35,531.63,383.11,452.72,508.15,303.86,729.63,300.43,787.39,876.59,652.55,706.79,546.31,521.29,342.66,625.27,829.78,914.79,594.77,479.62,143.82,351.32,826.65,522.28,975.1,719.28,461.1,398.03,1262.4,1441.1,809.39,581.82,278.69,442.35,546.83,340,445.8,544.51,651.27,543.72,488.11,470.98,320.41,490.43,340.91,495.98,552.32,388.36,332.4,532.81,445.45,509.97,895.6,271.65,280.54,398.35,468.25,338.11,498.67,268.06,473.69,368.4,338.12,435.2,444.92,1504.6
