30,254.93,899.71,320.96,529.76,221.77,533.94,197.41,839.87,380.45,121,166.92,146.42,127.28,156.07,355.92,293.45,560.7,362.48,113.99,1165.8,649.26,573.67,566.83,714.48,381.57,353.23,969.49,611.8,135.23,359.82,362.72,353.93,367.03,815.5,376.45,165.42,296.71,315.19,244.23,379.69,669.23,123.22,170.44,199.73,827.94,236.11,1695,838.82,173.2,255.27,227.53,391.56,96.769,153.23,151.5,238.13,150.05,367.84,250.02,262.16,652.87,211.38,272.74,151.58,89.008,323.77,151,850.14,253.89,537.27,297.2,872.92,1058.4,944.07,290.35,614,447.33,165.67,1166.7,436.06,434.45,282.86,392.11,239.35,187.46,177.85,166.28,564.92,1957.2,489.5,547.12,1089.5,640.98,233.15,1169.1,166.66,876.36,175.44,339.98,660.43,253.79,289.54,557.46,254.24,927.38,167.35,369.73,151.82,627.23
31,250.79,850.58,308.93,505.32,212.52,498.71,211.76,842.99,404.65,119.48,160.54,154.77,122.93,151.29,335.31,310.73,541.74,331.18,113.39,1263.8,620,571.62,549.35,697.47,386.86,340.16,1189,607.6,133.25,341.86,345.62,354.47,359.35,814.27,359.04,204.29,297.35,326.01,236.56,645.47,758.71,128.47,221.16,198.83,759.3,243.59,2948.3,836.54,186.7,246.9,241.68,386.42,97.364,151.89,145.91,226.83,139.11,544.63,261.55,258.72,601.07,199.41,270.03,154.81,90.827,301.69,151.58,774.03,250.94,507.05,270.95,899.82,879.26,979.75,277.34,615.99,419.74,163.41,1256.5,470.86,464.51,299.08,428.12,354.18,192.59,199.48,167.46,554.46,1921.3,570.39,777.8,2001.7,634.49,242.92,2016.3,170.49,862.11,172.04,350.5,724.74,248.42,342.22,448.21,255.87,970.95,161.96,350.68,147.87,608.26
32,246.64,801.45,296.9,480.87,203.27,463.48,226.1,846.11,428.86,117.96,154.16,163.13,118.58,146.5,314.69,328,522.78,299.87,112.78,1361.8,590.74,569.56,531.88,680.47,392.15,327.1,1408.5,603.39,131.28,323.91,328.51,355.02,351.68,813.05,341.63,243.16,298,336.82,228.89,911.26,848.18,133.73,271.88,197.94,690.66,251.07,4201.6,834.27,200.19,238.52,255.82,381.28,97.959,150.54,140.33,215.53,128.17,721.42,273.08,255.28,549.26,187.44,267.33,158.04,92.646,279.61,152.16,697.92,247.99,476.84,244.69,926.72,700.11,1015.4,264.33,617.98,392.16,161.14,1346.3,505.66,494.58,315.3,464.13,469,197.73,221.11,168.64,544.01,1885.4,651.27,1008.5,2914,628.01,252.69,2863.6,174.32,847.85,168.64,361.03,789.05,243.05,394.9,338.95,257.51,1014.5,156.57,331.64,143.92,589.28
33,236.76,738.47,309.99,461.14,457.42,431.27,237.07,864.44,439.92,134.82,152.17,190.17,116.39,157.93,320.77,941.72,514.26,294.42,130.17,1319.6,598.02,559.13,716.94,760.11,384.79,359.27,1835.9,587.35,140.65,323.08,539.04,455.98,422.79,786.97,335.62,230.47,294.58,340.65,306.83,1438.7,786.71,134.85,496.36,410.42,693.05,246.73,4054.7,821.25,261.39,238.24,246.7,389.59,96.716,152.05,142.33,259.47,139.43,815.81,275.58,356.79,556.43,208.23,311.97,199.23,105.29,272.5,153.63,723.95,278.24,462.56,274.01,922.12,661.32,1054.9,248.34,606.01,401.59,172.78,1231.9,496.88,910.65,307.58,686.95,867.81,202.17,773.73,393.69,532.15,1893,771.88,1375.1,3146.2,610.63,263.97,3469.9,162.56,816.2,172.87,437.96,791.71,244.6,801.67,346.16,328.75,945.83,159.48,331.55,144.09,556.02
34,225.73,672.72,328.12,442.36,764.24,399.68,247.37,885.82,448.35,155.36,151.07,220.94,114.63,172.59,332.19,1674.7,507.83,294.13,151.17,1249.4,612.6,547.02,942.51,859.08,374.9,400.49,2304.9,568.95,152.3,325.67,795.09,577.02,509.65,755.93,331.88,207.46,290.35,343.08,401.91,2018.4,695.05,135.14,755.6,665.58,709.64,240.03,3627.7,806.08,332.14,239.58,232.94,400.6,95.105,154.14,145.86,314.46,155.14,893.72,276.27,479.28,575.39,235.58,366.07,248.02,120.1,268.37,155.27,770.41,315.13,451.47,314.45,911.21,650.61,1095.1,231.75,591.26,418.43,187.21,1076.7,479.38,1403.9,295.08,947.12,1323.4,206.48,1432.5,663.52,520.02,1909.4,900.42,1768.9,3242.4,591.08,275.55,4028,147.68,781.08,178.64,528.17,782.04,247.52,1279.3,376.66,413.92,854.69,164.05,335.25,145.08,519.89
35,214.7,606.98,346.24,423.57,1071.1,368.08,257.67,907.2,456.78,175.89,149.96,251.71,112.87,187.26,343.6,2407.7,501.39,293.85,172.16,1179.3,627.18,534.91,1168.1,958.05,365.02,441.72,2773.8,550.55,163.94,328.27,1051.1,698.06,596.52,724.88,328.15,184.45,286.13,345.51,496.98,2598.1,603.38,135.43,1014.8,920.74,726.23,233.33,3200.7,790.91,402.9,240.92,219.17,411.61,93.494,156.23,149.39,369.45,170.84,971.63,276.97,601.78,594.36,262.92,420.18,296.8,134.9,264.25,156.92,816.87,352.02,440.37,354.88,900.31,639.89,1135.3,215.17,576.51,435.27,201.63,921.53,461.88,1897.2,282.58,1207.3,1779,210.79,2091.3,933.34,507.89,1925.7,1029,2162.7,3338.6,571.52,287.13,4586.1,132.8,745.96,184.4,618.38,772.38,250.44,1756.8,407.16,499.09,763.55,168.62,338.96,146.07,483.77
36,213.75,615,324.67,486.02,1467.4,391.46,518.13,892.35,456.15,535.47,175.6,597.5,116.38,273.15,330.01,2997.7,530.28,287.14,440.05,1590.3,657.88,548.83,2642,930.61,351.78,634.9,2728.3,758.31,191.69,570.25,2127.2,1471.9,1132.6,728.21,337.9,176.73,265.25,573.25,1089.2,1997,576.27,434.85,971.91,883.24,745.97,238.55,2632.3,867.66,467.59,248.39,238.92,707.07,129.6,156.4,159.77,986.99,318.61,799.7,678.54,1177.1,569.09,713.08,447.81,725.72,190.03,265.88,171.06,792.85,792.49,477.43,781.48,915.73,650.62,1050.5,214.66,637.11,433.03,612.5,893.48,601.02,2218.6,613.18,2372.8,1614.3,428.78,2042.3,1229.5,525.55,1994.3,1906.7,2463.1,2485.7,558.31,304.16,3857.3,133.7,758.69,261.6,1304.9,763.32,413.29,1666.5,391.46,1415.6,795.29,199.29,410.87,146.73,509.23
37,213.93,631.21,298.68,557.49,1873.7,420.94,806.39,873.47,454.52,932.72,204.2,978.29,120.47,366.95,313.63,3571.7,563.09,279.73,735.37,2054.7,690.37,565.64,4254.6,889.12,338.16,844.98,2625.6,991.21,221.23,838.84,3294.4,2318.2,1718.7,735.37,349.16,170.71,242.52,826.01,1736.6,1264.7,556.33,767.52,895.42,813.23,766.06,245.1,2048.2,954.62,531.61,256.53,262.39,1034.1,169.89,156.36,170.92,1667,481.06,600.02,1124.7,1802.8,538.91,1210.2,472.5,1196.9,249.65,268.15,186.59,760.99,1277.8,519.83,1251,934.07,663.73,951.85,215.94,706.09,428.68,1067.4,879.56,757.56,2520.9,981.89,3639,1380.6,670.51,1914.7,1528.5,546.53,2068.8,2867.6,2753.2,1527.4,545.82,321.8,2985.5,136.36,776.74,346.73,2057.6,754.33,593.91,1513.1,370.62,2424.6,840.69,232.85,490.36,147.35,541.53
38,214.11,647.43,272.7,628.96,2279.9,450.43,1094.7,854.59,452.89,1330,232.81,1359.1,124.55,460.75,297.26,4145.7,595.91,272.31,1030.7,2519.2,722.86,582.46,5867.2,847.63,324.55,1055,2522.9,1224.1,250.78,1107.4,4461.5,3164.6,2304.7,742.53,360.41,164.69,219.8,1078.8,2384.1,532.38,536.39,1100.2,818.92,743.22,786.14,251.65,1464,1041.6,595.63,264.68,285.86,1361.2,210.19,156.32,182.06,2347.1,643.51,400.33,1570.8,2428.4,508.73,1707.4,497.18,1668,309.26,270.43,202.13,729.13,1763.1,562.23,1720.5,952.41,676.85,853.17,217.22,775.06,424.33,1522.3,865.64,914.1,2823.3,1350.6,4905.1,1146.9,912.24,1787.1,1827.6,567.51,2143.2,3828.6,3043.2,569.13,533.32,339.44,2113.7,139.02,794.79,431.85,2810.3,745.34,774.54,1359.7,349.78,3433.5,886.09,266.41,569.85,147.97,573.84
39,218.21,627.05,268.21,596.87,1851.4,449.49,1431.1,896.29,446.09,1110.1,621.46,1588.7,124.6,855.25,316.38,3615.6,647.57,270.45,948.26,3393.4,1033.7,585.5,5891.8,899.31,602.25,1795.3,2191.5,2643.5,435.16,2021.1,3943.7,3480.6,2585.5,762.68,360.43,213.08,222.46,1491.1,2267.8,462.22,566.79,982.08,659.7,596.59,807.76,241.69,1238,1197.8,507.56,260.58,286.33,1858.6,273.02,155.88,172.22,2091.9,849.93,354.47,1321.4,2148.9,548.09,1894,1356.7,1888.3,267.59,272.05,294.25,784.15,1742.1,553.49,1439.9,1013.3,650.21,866.72,265.35,814.99,420.56,1646.3,941.73,1908.9,2274.1,2219.8,3655.2,891.52,1242.7,1443.8,1395.5,572.66,2170.5,3430.5,2547.7,439.44,569.84,548.21,1684.3,163.82,869.77,731.57,2872.5,702.42,1417.7,1067.8,403.26,3080.2,974.12,280.81,676.93,148.21,779.15
40,222.38,606.04,264.09,563.03,1408.7,448.05,1768.3,939,439.2,879.8,1016.2,1815.7,124.57,1254.8,336.1,3066.9,699.54,268.69,859.43,4274.6,1349.3,588.31,5889.5,952.58,884.89,2544.6,1856.3,4083.1,622.16,2945.8,3397.3,3787.6,2861.1,783.04,360.25,262.38,225.55,1906.2,2138.6,403.27,598.05,856.34,499.08,448.66,829.4,231.45,1017.9,1355.2,416.9,256.26,286.42,2358.9,336.24,155.44,162.02,1820.9,1057.1,311.21,1060.3,1854,588.63,2075.4,2230.4,2104.4,224.21,273.67,387.68,840.65,1712.6,543.87,1146.5,1074.9,622.9,882.17,314.27,854.43,416.81,1764.7,1019.4,2918,1710.5,3097.4,2362.6,635.76,1574.6,1096.8,951.07,577.55,2196.9,3009.3,2039,323.8,607.19,760.23,1262.4,189,945.7,1034.9,2923,658.93,2068.7,773.53,457.99,2703.8,1062.9,294.88,784.48,148.45,987.4
41,227.47,587.05,260.03,535.71,978.61,446.14,2070.7,979.6,432.91,654.78,1389.1,2010.6,124.59,1615.5,357.83,2520.8,767.57,267.31,768.96,5072.3,1729,589.45,5831.1,1002.5,1186.8,3232.4,1526.6,5459,803.25,3799.7,2854.5,4032.3,3100.2,801.45,359.39,306.54,228.87,2283.9,1993.4,348.11,628.24,729.24,343.82,305.86,851.51,222,805.24,1561.9,328.86,252.45,284.94,2815.5,392.52,154.97,152.27,1548.2,1238.8,270.27,802.55,1555,625.5,2227.7,3047.3,2280.1,181.75,276.38,478.9,893.13,1668.7,535.62,859.56,1138.1,598.43,899.06,359.68,893.98,413.75,1857.6,1096.3,3866.9,1165.1,3897.8,1127.2,389.97,1870.6,759.47,524.41,583.1,2220.3,2579.3,1536.3,213.69,643.33,988.11,854.21,211.85,1018.9,1312.1,2938.6,620.15,2670.5,490.69,505.58,2326.3,1145.9,322.25,877.45,148.78,1178.6
42,250.13,606.2,257.21,632.38,788.42,435.53,1712,979.98,437.96,530.49,1347.3,1595.2,125.51,1236,417.54,2027.6,1140.6,273.05,647.32,4282.3,3327,558.64,4705.6,989.03,1855,2753.2,1304,5625.6,872.06,3309.1,2380.9,3091.9,2644.1,782.58,345.5,252.85,236.38,1952.2,1546.3,364.9,637.92,576.35,290.55,260.47,882.43,227.61,731.32,2706.1,290.3,258.09,253.57,2440.9,317.04,153.86,151.09,1242.5,937.21,273.33,608.66,1177.3,592.57,1826.9,2786.4,1689.1,156.98,299.94,528.38,869.38,1350.7,553.28,693.52,1231,627.9,943.23,338.48,935.84,424.01,1467.8,1159.6,3674.5,964.86,3230,979.42,333.46,1483.6,604.97,435.87,601.2,2184.8,1981.3,1149.7,208.63,656.58,1517.6,706.96,190.45,1040.7,1091.2,2292.9,670.86,2336.7,424.69,417.5,1928.5,1121.1,602.45,693.48,150.86,1046.2
43,272.8,625.36,254.39,729.06,598.23,424.91,1353.3,980.36,443.02,406.21,1305.4,1179.8,126.43,856.48,477.25,1534.3,1513.5,278.8,525.67,3492.3,4924.9,527.83,3580.2,975.56,2523.1,2274,1081.3,5792.2,940.87,2818.6,1907.3,2151.6,2188,763.71,331.61,199.16,243.89,1620.5,1099.2,381.7,647.6,423.46,237.28,215.08,913.35,233.23,657.39,3850.3,251.74,263.72,222.2,2066.3,241.56,152.76,149.91,936.78,635.6,276.38,414.77,799.61,559.64,1426,2525.6,1098,132.2,323.5,577.86,845.64,1032.7,570.94,527.47,1323.9,657.37,987.41,317.28,977.69,434.26,1078.1,1223,3482.1,764.61,2562.2,831.63,276.95,1096.5,450.48,347.33,619.31,2149.3,1383.3,763.16,203.57,669.83,2047,559.71,169.06,1062.5,870.35,1647.2,721.57,2003,358.7,329.42,1530.7,1096.2,882.64,509.51,152.94,913.69
44,348.08,644.06,254.5,818.48,426.65,418.9,1010.6,976.99,447.78,293.63,1231.7,793.94,127.56,513.65,580.16,1077,1930.4,283.57,409.66,2757.9,6307.5,501.32,2532.2,966.74,3054.7,1804.2,873.36,5811.9,980.74,2328.5,1458.3,1293.9,1745.3,749.71,321.33,151.78,256.27,1299.3,690.4,388.83,667.85,283.17,189.08,175.76,942.94,237.88,590.89,4866.4,215.33,267.77,198.4,1698.9,171.85,151.45,149.04,653.28,362.23,275.87,241.43,459.26,531.2,1049.4,2245.3,570.24,109.79,340.95,607.03,836.07,740.54,591.24,376.06,1407.7,684.85,1017.1,304.89,1010.9,451,715.94,1269.8,3234,584.29,1923,693.33,225.9,736.76,311.23,267.66,647.82,2116.9,841.78,426.47,197.34,681.76,2468.4,428.33,149.79,1075.2,658.9,1059.7,768.31,1663.5,299.89,252.61,1155.8,1068.9,1139.6,353.63,153.97,796.95
45,821.75,659.31,276.77,852.98,395.94,447.78,788.94,945.3,450.36,269.74,916.94,631.71,130.23,448.48,1010.2,891.87,2679,280.96,336.26,2445.3,6059.5,507.37,2071,993.21,2552,1405.3,776.81,4719.7,801.59,1842,1195.2,1062,1404.2,772.62,338.33,152.16,305.47,1057.8,571.44,322.85,768.13,238.25,179.27,182.4,962.51,235.24,580.62,4912.7,195.18,259.77,231.87,1386.3,145.77,148.55,150.6,537.98,302.75,248.37,223.66,401.7,536.78,855.47,1818.3,521.31,105.33,312.2,482.4,933.89,644.22,631.46,335.53,1422.7,697.31,937.63,359.19,978.51,516.87,563.01,1191.6,2564.8,554.83,1500.6,626.92,216.19,584.3,287.38,255.15,755.13,2107.1,728.25,467.41,182.21,683.77,2071.5,417.05,146.64,1018.6,518.73,913.09,785,1280.3,295.46,261.08,954.26,1023.5,1220.5,410.47,146.98,799.19
46,1295.4,674.56,299.04,887.48,365.24,476.66,567.29,913.6,452.94,245.85,602.21,469.48,132.89,383.32,1440.1,706.72,3427.6,278.35,262.86,2132.6,5811.4,513.42,1609.9,1019.7,2049.3,1006.5,680.26,3627.5,622.43,1355.5,932.17,830.16,1063.1,795.53,355.33,152.55,354.67,816.28,452.48,256.87,868.42,193.34,169.46,189.05,982.08,232.59,570.34,4958.9,175.03,251.77,265.33,1073.7,119.69,145.66,152.15,422.69,243.27,220.86,205.89,344.13,542.36,661.59,1391.3,472.39,100.86,283.45,357.78,1031.7,547.9,671.68,294.99,1437.7,709.77,858.1,413.5,946.13,582.73,410.09,1113.5,1895.6,525.37,1078.3,560.5,206.48,431.85,263.53,242.64,862.45,2097.4,614.73,508.34,167.08,685.77,1674.6,405.78,143.49,962.03,378.56,766.52,801.69,897.14,291.02,269.56,752.67,978.12,1301.5,467.32,139.99,801.44
47,1784.6,692.06,319.52,928.73,339.33,506.3,385.37,890.59,451.43,219.69,338.86,330.46,140.49,322.8,1803.4,545.95,3969.5,274.97,200.43,1837.6,5389.4,520.08,1216.4,1041.7,1584.2,668.42,606.93,2681,458.2,936.41,711.83,634.71,772.67,816.77,368.89,152.71,391.91,605.91,350.17,203.98,977.93,155.49,159.86,194.14,1049.1,232.12,556.69,4836.4,161.26,243.77,282.57,819.76,98.965,143.81,153.45,325.52,194.35,198.94,189.41,293.74,549.02,496.16,1011,422.02,96.977,262.31,252.9,1118,458.35,711.18,263.53,1442.9,731.45,804.31,481.77,929.22,620.18,284.59,1054.8,1324.5,501,716.63,507.03,195.66,303.51,240.63,227.7,941.16,2096.4,514.72,526.95,155.11,689.17,1300.2,390.3,142.54,919.01,260.89,633.45,809.19,572.81,285.77,290,576.17,942.22,1312.5,531.23,135.11,833.87
48,2336,718.59,332.85,996.95,332.64,538.97,362.34,902.27,433.55,184.43,281.07,284.31,167.78,280.91,1900,482.66,3684.1,268.45,181.84,1613.4,4271.6,529.18,1093.8,1046.1,1269.4,573.53,626.51,2317.4,353.65,787.03,662.25,584.92,685.3,831.32,368.71,152.02,381.32,520.16,314.43,203.44,1124.4,145.86,151.14,193.03,1305.6,240.34,529.5,4039,173.02,235.76,234.91,800.11,99.64,146.12,153.72,300.88,187.73,199.38,178.03,272.06,559.99,444.54,817.17,365.92,95.415,271.65,227.03,1158.3,395.86,747.78,268.33,1409.3,789.99,853.48,605.9,974.16,543.97,268.83,1074,1145.6,496.97,597.94,505.3,180.4,271.64,221.5,203.06,905.46,2130,468.76,456.24,155.82,698.14,1015.5,358.01,150.41,930.18,233.23,554.35,779.92,483.89,277.26,358.3,499.98,944.27,1043.8,623.44,138.66,987.04
49,2887.4,745.12,346.18,1065.2,325.95,571.64,339.31,913.95,415.66,149.17,223.28,238.16,195.07,239.02,1996.6,419.37,3398.8,261.94,163.26,1389.3,3153.7,538.27,971.14,1050.4,954.63,478.64,646.09,1953.7,249.09,637.64,612.67,535.12,597.92,845.87,368.52,151.32,370.73,434.41,278.7,202.91,1270.8,136.23,142.41,191.92,1562.2,248.55,502.31,3241.6,184.79,227.75,187.25,780.47,100.31,148.43,153.99,276.24,181.1,199.82,166.66,250.38,570.96,392.91,623.33,309.82,93.852,280.99,201.15,1198.5,333.38,784.39,273.13,1375.8,848.54,902.64,730.02,1019.1,467.76,253.07,1093.1,966.67,492.95,479.26,503.57,165.14,239.77,202.37,178.41,869.75,2163.6,422.8,385.54,156.52,707.11,730.9,325.71,158.29,941.35,205.56,475.26,750.65,394.98,268.74,426.61,423.79,946.32,775.12,715.65,142.21,1140.2
50,3229.2,768.14,356.06,1082.4,317.03,627.82,315.58,935.13,401.8,123.15,178.07,202.78,220.54,204.35,1961,373.21,3042.8,256.6,150.22,1254.9,2238.2,553.92,859.31,1051.5,705.8,404.4,659.85,1629.1,169.85,511.01,571.47,488.21,529.08,839.33,370.18,152.63,370.37,375.01,255.4,202.94,1346.6,129,136.49,189.12,1793.5,254.2,485.99,2562.8,191.33,224.27,155.46,731.6,101.47,150.09,154.61,255.13,174.41,200.45,158.95,236.31,571.66,350.83,471.21,269.63,92.964,286.7,181.23,1273.7,281.45,854.15,276.93,1333.3,876.3,929.41,781.92,1040.7,419.98,239.28,1103.1,810.67,479.58,390.96,488.78,155.8,217.67,190.97,162.53,840.05,2182.5,388.89,337.75,156.67,706.44,507.81,300.08,161.72,949,182.14,413.13,734.04,328.97,261.37,486.07,364.04,970,547.32,782.19,145.61,1198.5
51,2994.8,781.5,356.44,959.23,302.02,748.62,289.94,982.4,398.99,122.54,167.44,196.99,240.98,189.51,1562.2,374.16,2492.3,254.48,152.44,1367.3,1878.9,587.62,777.24,1043.8,638.36,386.93,657.61,1411.5,160.21,446.94,553.32,449.19,511.18,774.8,376.93,159.43,398.14,388.1,266.29,204.53,1228.3,128.34,138.26,181.68,1955.2,252.81,499.53,2210.1,183.5,233.28,167.29,602.38,103.96,149.94,156.22,243.77,167.55,201.58,161.33,243.17,544.11,335.01,433.79,273.21,93.932,282.43,177.68,1444.7,258.54,1015.1,277.98,1266.5,819.37,894.62,635.18,998.13,450.4,230.93,1087.8,717.62,440.51,386.22,438.08,162.77,222.46,200.84,170.73,826.86,2160.8,388.09,352.97,155.3,679.25,454,292.75,152.91,946.99,170.41,397.67,752.25,325.97,257.11,521.24,349.46,1053.2,431.97,778.15,148.57,995.88
52,2760.4,794.85,356.82,836.09,287.02,869.42,264.3,1029.7,396.19,121.92,156.81,191.2,261.41,174.66,1163.3,375.1,1941.8,252.35,154.65,1479.7,1519.7,621.31,695.17,1036,570.91,369.47,655.37,1194,150.58,382.87,535.17,410.17,493.29,710.26,383.67,166.24,425.91,401.18,277.19,206.12,1110,127.69,140.03,174.24,2116.9,251.42,513.08,1857.3,175.68,242.28,179.13,473.15,106.45,149.79,157.84,232.41,160.68,202.71,163.71,250.03,516.57,319.19,396.37,276.78,94.901,278.17,174.13,1615.8,235.63,1176.1,279.02,1199.6,762.44,859.83,488.43,955.55,480.82,222.57,1072.4,624.56,401.44,381.48,387.38,169.74,227.24,210.71,178.94,813.66,2139.1,387.29,368.18,153.92,652.06,400.18,285.42,144.1,944.98,158.68,382.2,770.47,322.97,252.86,556.4,334.89,1136.3,316.62,774.11,151.53,793.26
53,2424.6,841.87,348.08,747.81,276.55,948.27,240.77,1049.9,396.38,120.26,154.23,191.3,265.24,167.16,855.59,371.38,1515.6,252.52,152.26,1543.7,1241.7,640.05,635.27,1024,512.08,356.81,622.59,1031.2,143.31,341.95,502.7,383.77,467.39,683.47,382.21,181.15,452.13,402.95,293.15,229.18,1017.5,127.89,140.89,168.74,2216.4,249.3,539.3,1592.9,168.12,244.35,220.64,385.67,107.01,148.84,159.83,240.76,158.45,201.62,163.75,255.46,500.48,304.9,364.46,276.22,95.223,304.92,170.5,1680.7,221.14,1262.9,276.81,1157.2,760.99,833.59,390.58,926.69,500.88,213.82,1098.4,555.66,378.37,364.85,369.45,171.13,227.94,205.27,183.23,784.94,2134.6,394.23,385.86,159,632.81,353.9,282.05,164.41,939.49,151.98,364.45,786.59,327.44,247.95,575.03,321.05,1164.7,235.16,767.45,157.45,654.55
54,1900.3,951.39,322.4,724.26,274.51,949.19,221.16,1020,402.13,116.66,166.57,202.35,238.22,173.28,717.16,359.01,1320.5,256.94,141.29,1517.7,1114.7,630.99,616.57,1004.1,469.23,353.08,533.13,970.06,140.44,344.01,443.66,380.79,426.62,726.77,365.51,211.12,475.45,383.69,318.53,292.09,972.97,129.67,140.06,166.85,2200.3,245.84,589.07,1492.2,161.04,233.54,317.26,375.73,103.97,146.37,162.53,285.73,164.82,196.42,159.45,258.24,505.68,293.44,342.79,267.96,94.347,389.28,166.71,1548.3,222.26,1212,268.57,1160.2,862.57,823.24,383.51,923.29,501.69,204.31,1201.3,531.62,385.02,326.11,412.38,162.19,221.07,171.38,180.27,727.39,2162.3,415.54,408.1,176.1,628.33,321.62,286.03,238.78,927.54,154.62,342.45,798.83,345.79,241.82,562.93,308.59,1091.4,216.63,755.91,168.86,634.53
55,1376.1,1060.9,296.71,700.71,272.48,950.11,201.56,990,407.88,113.05,178.92,213.4,211.19,179.4,578.73,346.63,1125.5,261.35,130.33,1491.8,987.67,621.94,597.87,984.17,426.39,349.35,443.66,908.97,137.57,346.07,384.61,377.81,385.85,770.08,348.81,241.09,498.77,364.44,343.91,355,928.47,131.44,139.23,164.95,2184.1,242.37,638.84,1391.6,153.96,222.73,413.88,365.78,100.93,143.91,165.22,330.69,171.19,191.22,155.15,261.03,510.88,281.99,321.12,259.71,93.471,473.64,162.93,1416,223.38,1161.1,260.33,1163.1,964.15,812.9,376.44,919.89,502.5,194.8,1304.1,507.57,391.67,287.38,455.31,153.24,214.21,137.5,177.3,669.84,2189.9,436.85,430.33,193.19,623.84,289.33,290.01,313.16,915.6,157.27,320.44,811.07,364.14,235.68,550.84,296.13,1018.1,198.1,744.36,180.27,614.51
56,975.93,1151.5,271.85,668.67,256.63,922.75,195.65,967.58,409.64,112.95,180.6,214.89,188.13,181.75,487.36,332.42,972.29,262.47,124.46,1404.4,893.38,626.88,581.29,973.3,404.44,345.04,407.59,849.55,135.9,346.01,355.61,382.36,366.21,791.86,342.29,264.25,512.36,346.92,356.28,371,869.56,131.47,147.04,163.2,2092.4,239.88,758.54,1282.2,158.04,217.23,432.38,362.44,100.27,146.17,165.7,338.46,177.87,201.68,152.55,261.4,494.78,275.98,308.96,250.89,92.945,495.2,161.24,1278.4,222.76,1090,254.04,1157.1,985.85,823.81,373.87,900.5,521.69,188.43,1293.4,494.5,385.18,275.94,466.3,245.29,209.88,142.28,196.17,633.91,2220.2,457.41,602.04,263.6,630.1,266.72,299.28,360.56,892.63,162.14,318.86,829.86,364.19,245.1,531.18,294.97,966.78,187.73,719.82,188.62,604.04
57,749.32,1215.5,248.14,624.75,221.46,855.81,208.91,955.7,405.83,117.76,167.35,203,170.63,178.84,461.89,315.64,877.84,258.97,125.72,1230.9,844.91,651.4,567.68,975.07,411.76,339.92,446.28,792.49,135.93,342.96,368.66,397.45,376.13,783.52,350.03,277.87,512.34,331.84,350.41,321.31,790.47,129.05,166.96,161.65,1894.7,238.75,976.13,1160.5,177.76,219.17,341.51,368.36,102.91,155.02,163.06,294.18,184.99,234.04,152.35,258.4,448.89,277.61,310.11,241.3,92.909,428.87,162.5,1133.6,219.71,990.4,250.5,1138.5,895.69,864.47,377.61,858.74,566.62,186.46,1123.6,496.8,360.3,302.71,432.58,478.73,209.11,201.19,245.61,628.24,2254.1,476.92,982.99,408.64,651.41,257.66,315.95,370.2,854.23,170.11,345.88,857.81,338.6,276.3,500.92,309.65,946.11,188.77,677.06,192.68,606.95
58,522.71,1279.5,224.42,580.82,186.29,788.86,222.18,943.82,402.02,122.57,154.1,191.11,153.12,175.92,436.41,298.85,783.38,255.46,126.97,1057.5,796.44,675.92,554.06,976.84,419.08,334.8,484.96,735.43,135.96,339.91,381.71,412.54,386.06,775.17,357.77,291.5,512.31,316.75,344.54,271.61,711.37,126.64,186.89,160.11,1697.1,237.62,1193.7,1038.8,197.47,221.12,250.64,374.29,105.56,163.87,160.43,249.89,192.1,266.41,152.14,255.4,402.99,279.23,311.26,231.71,92.872,362.53,163.75,988.84,216.65,890.84,246.96,1119.9,805.53,905.13,381.34,816.97,611.55,184.49,953.9,499.1,335.42,329.48,398.86,712.18,208.34,260.11,295.04,622.57,2288,496.43,1363.9,553.69,672.73,248.6,332.61,379.84,815.83,178.09,372.9,885.76,313.01,307.5,470.66,324.34,925.45,189.8,634.31,196.74,609.85
59,388.13,1307.3,218.05,565.36,185.57,737.79,229.97,951.85,405.16,127.03,152.31,182.65,141.77,174.21,412.59,308.65,695.92,255.98,130.11,1006.2,779.3,693.35,560.83,968.28,414.21,341.67,543.7,704.92,136.82,335.14,383.06,428.15,392.86,767.69,360.28,306.33,494.56,314.03,327,548.29,658.78,126.62,291.59,231.69,1527.9,244.79,1419.1,982.33,219.83,227.97,226.3,414.85,209.12,166.6,160.31,287.16,191.02,482.32,167.94,252.27,391.29,288.49,306.64,406.97,103.5,316.65,164.6,891.27,226.22,816.54,259.23,1114.1,771.8,939.69,399.31,801.68,634.35,187.13,876.71,501.08,464.34,340.56,546.46,1012.5,213.21,510.75,599.8,625.21,2249,590.36,1698.4,768.23,655.63,243.51,650.35,363.93,823.98,177.39,393.79,887.64,305.12,556.02,425.45,324.26,930.79,194.61,602.72,194.74,608.52
