41,398.11,370.41,189.07,597.6,386.64,210.79,335.74,377.92,343.38,418.54,167.59,271.55,243.41,422.85,178.1,370.37,264.32,266.99,373.48,234.07,424.64,219.04,394.51,388.55,387.26,411.9,215.91,268.57,444.72,204.21,215.54,224.37,173.33,412.35,230.43,282.18,372.21,476.1,245.93,458.81,242,298.74,193.98,251.81,237.05,201.14,164.18,365.03,260.72,449.78,216.2,205.43,305.43,308.02,454.57,456.46,422.93,415.58,381.04,317.67,207.49,223.13,342.28,182.89,185.61,215.95,599.18,362.32,180.55,210.33,199.8,201.55,214.39,184.08,177.24,186.86,220.16,189.84,204.33,396.74,175.4,198.23,192.99,210.29
42,402.28,373.56,189.04,592.59,396.58,206.61,340.13,347.8,352.2,420.17,165.61,267.55,248.33,414.5,178.15,390.36,256.89,266.28,374.07,236.61,437.51,216.65,405.16,377.34,386.96,420.82,215.96,275.06,426.14,208.52,210,226.64,174.1,398.11,229.5,281.98,373.42,446.65,238.01,448.4,254.13,292.87,193.6,258.49,236.34,197.51,167.78,365.24,282.91,421.83,208.98,202.09,280.9,307.2,455.81,462.58,433.46,423.93,374.36,313.82,211.44,220.39,343.01,184.89,179.43,206.68,541.32,358.49,187.06,208.83,193.55,206.21,209.98,184.69,175.79,186.03,217.87,186.24,206.4,405.8,175.05,184.86,191.14,207.89
43,392.38,355.19,190.12,571.41,392.38,209.04,338.07,390.99,389.78,404.73,170.66,254.8,271.72,419.53,175.41,372.99,257.02,276.49,360.49,257.79,454.63,228.01,411.35,368.52,396.57,405.38,216.39,319.16,429.63,203.58,219.59,211.81,180.54,411.13,230.31,278.67,395.88,428.61,238.22,385.91,245.51,298.5,193.6,271.19,247.23,206.98,165.31,368.03,277.78,471.57,210.43,201.61,256.69,289.91,500.52,437.03,401.71,467.81,374.61,317.41,213.81,227.97,326.11,179.61,184.15,212.75,514.62,340.26,186.7,208.97,197.14,197.55,208.63,177.61,177.02,185.73,205.05,190.25,213.12,389.77,180.39,183.29,195.05,206.76
44,399.69,354.11,195.3,559.24,398.22,216.55,358.02,395.56,543.54,411.71,175.42,264.95,315.89,419.31,182.35,349.03,261.92,300.17,356.31,290.41,435.93,227.04,383.84,357.29,408.41,399.7,213.6,398.75,454.45,204.22,253.4,222.53,177.36,402.44,231.01,269.72,394.87,436.14,254.75,417.59,234.41,298.61,197.67,338.89,247.19,230.98,162.78,359.25,296.05,484.86,221.76,208.93,228.48,327.01,514.83,441.02,396.52,437.54,378.87,313.07,223.64,230.25,333.21,187.73,188.77,218.35,539.61,297.9,185.16,208.84,194.86,194.01,193.56,177.72,177.37,186.17,206.98,190.56,216.17,399.56,182.38,203.06,201.01,211.97
45,400.82,329.26,205.84,552.12,400.24,214.42,349.92,389.99,769.83,404.4,177.6,283.08,392.97,420.76,185.37,354.83,291.59,358.96,354.34,383.67,431.48,224.1,378.62,357.16,407.34,402.78,209.19,517.14,457.46,213.41,295.04,228.32,174.18,385.65,233.96,282.95,378.38,430.49,256.73,399.75,224.1,294.91,200.71,393.73,251.11,244.18,161.72,359.61,289.2,442.76,221.24,211.65,226.22,332.39,530.08,421.59,387.42,418.67,380.56,294.62,239.82,233.56,339.61,197.99,189.28,216.14,545.89,285.71,187.08,208.29,192.52,191.52,188.18,181.25,185.51,186.44,209.35,206.55,218.59,405.13,180.83,214.84,199.69,209.3
46,405.12,307.56,244.39,539.83,397.7,211.34,328.44,391.43,985.28,392.31,187.5,318.27,483.78,431.55,182.58,368.02,370.36,491.86,343.54,526.6,435.9,225.99,392.38,364.12,393.98,409.96,224.1,661.99,444.03,227.69,362.5,239.19,184.31,370.75,230.97,341.76,362.77,417.42,251.43,374.25,270.11,301.59,198.44,486.83,255.92,250.29,164.11,358.14,279.89,404.47,234.88,229.95,234.35,303.93,563.81,421.41,390.59,429.36,371.3,288.02,270.92,232.16,333.04,218.45,191.33,212.4,544.18,288.99,190.8,208.22,195.93,187.35,190.45,186.92,197.39,183.73,205.03,229.53,222.23,405.61,178.45,210.75,194.09,208.32
47,423.94,324.87,318.05,541.68,400.37,216.24,336.36,395.19,1122.6,400.73,208.47,401.33,536.1,461.37,181.8,375.4,491.16,713.56,341.03,636.43,447.32,229.54,395.28,367.09,389.21,414.7,276.38,787.57,440.55,247.3,466.02,281.24,208.83,362.05,222.66,434.79,365.04,412.95,257.12,414.02,365.84,314.8,195.56,634.49,253.91,248.85,167.54,354.45,294.17,409.34,283.88,274.89,230.48,278.8,584.39,466.87,413.38,433.97,359.13,305.85,307.53,221.69,324.81,259.27,197.89,209.81,555.15,284.45,192.1,206.61,199.4,187.02,194.62,191.63,210.55,183.02,198.89,233.34,224.87,418.26,176.73,200.71,190.14,214.32
48,429.92,347.03,383.08,576.28,410.38,216.98,362.57,411.34,1157.4,412,225.13,535.41,503.86,509.56,183.98,405.79,636.93,955.44,372.13,631.02,501.7,240.29,391.74,370.69,413.28,411.31,359.46,812.22,454.46,281.47,551.59,335.27,238.47,368.74,226.16,543.1,396.86,406,262,427.63,412.08,309.4,200.32,692.32,252.44,221.51,166.6,375.92,302.09,433.11,331.63,320.6,229.3,251.25,564.2,477.09,411.75,430.28,372.15,313.82,325.97,216.32,327.45,302.13,200.55,204.87,544.43,299.6,189.52,202.7,195.24,194.5,209.9,188.68,228.77,193.28,196.68,215.67,226.03,437.28,175.77,196.74,188.37,211.54
49,403.55,336.77,381.19,527.09,422.16,211.73,338.67,456.25,1111.3,391.06,230.58,641.56,424.68,518.88,175.48,407.04,906.82,1057.4,366.86,567.36,511.31,299.55,387.38,397.93,435.03,422.63,456.37,662.7,500.18,341.76,527.51,339.59,282.7,384.23,233.52,756.95,431.69,417.44,246.18,416.82,487.58,302.51,197.88,620.03,247.66,215.19,172.65,370.45,359.17,491.3,342.51,377.42,239.46,250.56,600.18,479.09,435.84,436.01,416.8,283.3,379.8,228.39,330.01,313.1,191.37,222.58,558.25,318.36,185.8,214.08,207.56,191.11,208.75,190.46,223.62,194.01,200.22,227.56,237.09,444.28,178.12,220.63,196.57,221.65
50,415.58,359.16,379.89,517.95,399.43,214.64,348.2,402.73,866.78,380.14,246.67,551.91,395.13,512.23,186.63,407.13,913.17,1010.3,371,491.89,517.11,341.2,360.1,369.95,396.03,375.26,403,533.44,490.71,415.48,464.54,320.1,298.58,461.42,222.56,776.37,420.16,395.78,252,408.05,609.64,299.95,200.46,503.48,264.09,235.19,167.87,387.57,318.88,453.59,378.77,368.32,239.99,325.2,565.15,486.27,471.01,417.87,396.04,305.17,342.79,225.98,329.72,322.75,219.23,229.52,573.03,296.99,184.64,210.52,202.6,192.84,212.98,186.66,213.39,193.41,208.23,212.87,240.47,417.71,172.96,241.43,186.48,212.74
51,404.96,329.44,356.47,541.39,421.62,218.17,349.2,398.25,761.53,386.56,239.76,498.1,341.17,484.35,188.67,400.46,702.29,846.41,366.1,453.92,625.9,434.58,370.8,355.7,404.64,381.97,461.44,447.34,492.13,524.95,372.93,290.11,310.35,482.13,234.17,845.5,439.63,384.25,249.63,396.37,674.14,319.24,208.75,423.88,300.75,256.08,172.01,366.09,342.31,465.67,350.7,350.25,259.39,288.93,550.48,501.72,500.26,397.74,388.21,319.38,336.2,226.42,334.96,308.69,258.16,221,603.27,290.27,183.45,201.6,185.24,190.95,194.82,185.88,205.9,212.47,216.02,232.42,249.8,397.35,174.2,223.98,187.7,221.62
52,427.65,334.78,334.06,581.69,444.29,208.93,354.31,395.57,683.51,390.73,239.6,447.51,318.23,496.08,182.98,407.85,637.71,686.98,392.18,428.26,624.02,486.83,382.13,358.55,403.2,404.46,430.43,405.14,511.64,565.76,318.94,279.08,295.02,496.82,267.76,708.83,492.7,381.39,257.76,390.81,640.24,323.93,234.82,351.57,350.02,302.54,176.08,370.25,351.67,459.11,323.67,322.13,255.48,283.56,566.45,516.38,518.58,430.31,407.03,306.91,302.75,224.73,334.21,279.92,324.11,221.45,587.08,307.97,191.77,204.14,188.22,196.09,192,195.79,195.21,238.17,209.53,214.84,270.85,429.24,174.94,213.38,202.7,236.09
53,439.03,330.23,317.38,590.78,481.94,223.92,371.55,406.57,592.7,391.38,231.66,396.46,290.95,508.56,177.06,407.22,570.19,555.42,404.13,361.04,637.52,533,381.76,370.36,398.44,441.1,386.63,359.39,470.06,529.55,277.06,274.38,274.07,567.8,359.46,537.42,517.66,398.06,260.68,408.11,620.89,321.67,255.54,305.86,447.97,324.46,179.82,384.69,285.02,444.04,295.63,283.18,250.22,269.37,569.34,469.9,526.6,449.71,416.91,307.64,273.53,230.6,333.68,245.41,384.51,232.71,607.26,333.57,196.17,212.35,190.95,195.47,196.82,221.1,189.19,259.31,204.39,205.5,294.49,466.87,174,228.43,204.89,268.27
54,420.28,324.52,281.69,603.53,493.96,248.94,386.55,402.7,517.08,386.71,232.36,353.11,293.7,528.38,175.87,416.24,473.05,459.38,423.67,320.59,688.99,564.42,388.31,373.54,405.63,446.98,356.26,319.42,444.53,447.03,244.97,262.6,249.01,639.25,506.76,409.72,523.78,408.29,272.75,413.46,566.57,319.49,256.96,285.42,567.64,334.84,181.82,401.12,259.2,449.28,269.56,258.4,259.84,260.47,547.23,446.18,525.27,443.93,419,316.22,250.66,232.48,338.09,221.07,412.59,226.47,610.11,381.47,192.97,225.86,190.86,194.65,201,250.87,182.88,288.31,200.41,224.77,318.84,474.55,178.42,255.93,194.21,266.44
55,416.92,309.05,230.89,628.89,479.65,261.07,395.99,393.58,473.74,388.43,228.31,315.54,310.59,570.62,176.23,433.52,398.37,403.05,487.58,332.39,728.49,554.36,405.89,362.73,405.85,433.64,316.57,307.43,487.96,358.08,234.09,248.99,223.92,670.15,679.58,332.82,565.41,402.04,317.6,405.38,456.71,321.83,264.55,274.3,670.88,341.79,186.94,410.89,313.85,489.14,248.76,251.28,266.09,266.57,542.53,473.6,522.69,450.09,422.76,315.94,226,229.67,342.24,212.14,409.08,206.91,564.56,437.9,191.43,234.71,195.71,202.42,196.95,267.9,177.71,322.6,197.43,244.48,370.27,476.19,183.45,264.85,188.76,232.57
56,466.04,260.56,205.64,606.66,492.86,263.14,421.9,424.57,436.67,405.23,185.69,273.78,274.81,610.63,179.89,427.29,342.82,372.38,585.98,314.01,743.02,508.98,413.54,356.92,375.28,464.61,265.89,311.02,527.77,292.13,237.15,249.44,212.72,700.17,831.64,322.09,645.31,397.82,402.8,419.45,409.43,331.79,317.5,263.36,748.44,317.01,197.79,417.46,332.98,536.86,229.77,234.78,247.57,255.34,589.7,461.85,532.33,483.48,418.07,315.17,210.22,236.88,339.61,206.36,388.84,217.01,541.57,466,201.44,229.27,205.3,216.13,183.98,264.11,182.4,333.64,201.52,237.97,446.53,507.31,177.42,244.47,199.07,244.06
57,441.37,319.2,198.31,554.08,477.23,246.77,470.27,410.92,402.4,387.62,191.87,243.6,309.83,608.55,219.58,435.67,282.15,311.97,670.03,276.65,759,467.52,420.64,382.87,390.37,457.41,244.52,297.27,552.45,267.39,220.9,253.73,195.49,713.82,874.38,331.87,625.72,367.99,520.78,380.5,455.48,341.08,378.49,252.91,773.97,298.25,185.31,487.74,367.16,510.94,220.91,220.24,260.65,256.15,587.12,475.94,554.67,475.65,402.93,322.82,213.89,229.37,345.79,192.75,345.37,240.85,510.3,520.63,214.91,252.2,213.29,231.72,191.52,251.69,174.79,320.31,196.52,261.41,390.98,484.64,183.85,249.77,211.97,272.79
58,414.16,348.72,193.28,562.96,465.98,255.23,450.57,419.49,420,440.85,182.69,247.94,272.49,692.98,232.51,396.05,266.32,307.09,623.01,261.7,705.26,369.52,403.45,380.18,407.58,456.25,258.59,274.05,567.13,254.55,253.69,225.9,194.27,756.98,857.58,297.93,619.26,389.55,661.93,375.25,365.9,343.14,376.05,248.58,763.8,271.29,192.17,410.35,335.7,489.99,213.93,210.16,255.93,253.73,530.39,462.71,542.05,526.42,432.45,304.84,205.46,236.51,354.75,197.09,295.38,230.18,503.68,432.61,219.41,287.57,223.79,239.2,193.79,245.24,176.63,310.86,207.79,259.85,375.77,502.23,185.01,243.6,232.77,348.26
59,438.39,294.02,203.12,556.23,449.38,227.32,421.76,402.6,391.95,422.64,175.04,234.42,258.16,674.94,221.72,401.32,257.34,292.64,611.15,253.5,628.31,305.4,422.73,412.72,414.97,426.91,251.08,279.1,568.53,245.19,244.26,233.16,191.46,741.72,677.59,296.2,569.55,378.66,714.33,387.99,291.94,355.49,352.2,256.09,640.96,248.54,214.36,383.06,398.14,515.97,216.79,210.31,311.28,246.87,544.7,527.18,622.84,519.04,444.2,328.07,210.37,245.06,341.41,191.44,288.43,221.64,566.67,392.87,244.55,305.82,238.17,256.63,199.59,241.89,177.38,282.92,203.55,252.44,360.13,546.98,181.64,222.42,239.2,306.48
60,463.63,240.03,201.54,562.71,428.05,224.42,417.26,412.48,395.19,446.14,181.39,230.18,243.35,659.11,236.32,416.62,261.4,291.34,572.39,251.83,472.62,283.53,430.75,425.23,409.73,435.03,231.31,278.8,537.19,230.29,236.67,233.71,185.51,630.68,560.45,297.51,557.32,396.63,744.41,417.11,271.48,355.52,334.47,246.48,537.69,229.09,197.4,387.63,394.22,582.88,215.53,208.04,359.03,249.75,568.33,565.96,655.5,512.18,458.93,331.83,218.47,254.85,367.97,185.57,262.76,221.85,561.19,357.46,273.1,316.93,246.11,262.15,208.46,235.4,180.7,247.44,204.82,247.47,312.83,593.97,181.52,223.43,252.76,316.18
61,474.73,237.43,197.49,542.91,433.8,220.44,401.05,405.42,390.46,457.25,184.88,229.14,243.26,645.34,254.2,422.86,268.27,281.95,541.44,250.59,475.17,267.88,461.17,442.8,391.19,431.16,217.92,277.85,499.25,226.74,231.2,226.33,189.2,549.55,458.14,334.78,542.46,395.77,727.39,402.65,270.53,361.2,308.9,244.47,459.4,221.83,184.39,401.69,388.82,617.26,212.27,207.39,316.65,252.25,575.75,595.59,666.38,491.14,460.59,334.33,218.84,258.32,352.42,185.81,245.6,224.01,551.9,358.16,278.62,312.22,237.34,272.24,214.49,230.83,177.6,227.2,207.94,249.54,288.75,602.8,181.33,225.35,257.28,307.13
62,482.64,270.23,195.09,534,455.47,219.35,401.36,408.14,383.04,469.07,180.51,231.21,242.37,604.63,253.13,423.48,267.82,276.31,502.35,245.94,513.56,253.62,467.17,457.43,390.29,408.14,215.98,273.69,496.07,230.94,229.49,226.01,188.37,503.75,382.89,324.09,505.17,429.76,683.76,388.5,258.89,360.98,276.14,243.23,399.6,220.75,176.99,412.8,321.97,647.33,208.62,208.26,269.15,254.39,566.13,602.16,637.72,492.66,451.19,331.37,213.67,266.93,333.81,185.98,225,224.2,532.53,373.08,269.23,286.56,230.69,258.4,217.15,216.35,176.47,213.31,212.93,246.84,270.44,590.87,183.28,220.29,250.34,293.96
63,479.84,305,194.36,543.69,459.49,226.51,421.25,424.22,389.74,479.41,175.17,230.12,239.69,559.9,236.93,420.29,259.7,281.36,452.2,237.21,496.94,242.28,465.93,455.19,408.01,414.46,221.06,271.29,508.78,229.28,231.53,236.31,180.7,479.42,341.97,287.93,471.67,466.68,618.06,396.02,243.43,346.34,251.67,237.65,346.19,217.52,170.89,411.46,227.63,671.57,207.5,208.02,271.82,259.38,562,574.1,587,515.52,450.07,328.1,209.02,271.78,352.92,187.63,205.41,221.37,522.03,361.85,255.06,269.18,222.83,237.46,217.13,195.79,179.64,200.62,217.06,237.26,245.23,588.02,187.39,223.95,246.2,298.7
64,454.74,303.79,192.64,530.07,439.23,229.27,422.02,413.32,399.65,479.53,174.63,219.63,250.28,550.71,224.85,415.14,298.48,284.1,434.98,229.73,504.92,229.06,518.6,442.76,411.59,467.96,224.96,279.44,500.45,218.84,229.88,243.46,181.28,493,305.11,322.46,466.91,418.43,515.95,389.16,242.03,333.14,240.5,239.53,298.46,210.83,172.79,395.58,231.46,653.19,209.78,205.25,275.57,259.36,577.73,535.57,558.91,509.29,463.7,339.58,205.56,254.36,376.55,193.1,210.97,217.21,561.89,324.04,235.89,283.41,201.07,249.33,214.19,189.14,177.68,197.63,216,236.77,233.44,590.16,189.02,235.34,250.05,300.38
65,448.59,219.3,183.15,515.11,443.46,223.84,420.43,395.11,385.19,561.93,171.1,220.24,248.85,512.75,214,430.89,480.98,284.98,476.68,235.33,481.31,223.5,528.93,434.09,404.92,456.04,221.56,282.5,538.51,216.15,216.88,237.93,181.52,511.9,287.16,290.45,445.05,412.9,420.8,387.91,225.03,339.52,214.89,246.54,297.01,203.2,167.66,385.51,249.69,670.99,205.94,200.7,266.03,236.74,578.82,522.12,495.54,490.56,455.47,340.64,198.15,247.74,369.46,178.77,211,217.02,567.93,315.23,220.56,265.49,210.92,222.06,210.34,189.65,173.14,196.88,216.91,251.93,222.54,560.37,187.78,196.83,231.51,297.46
66,410.88,227.19,192.82,522.58,409.77,233.52,407.13,403.32,359.76,502.59,170.82,230.59,227.36,481.84,191.67,427.74,261.54,282.44,453.94,239.44,550.96,232.84,565.69,418.72,379.73,408.26,233.91,281.95,464.34,202.83,214.3,228.71,181.67,474.47,263.08,273.15,439.49,421.5,345.4,408.27,211.53,350.11,209.04,228.77,282.62,195.09,168.3,407.14,367.85,709.39,196.02,199.31,254.16,251.01,629.45,526.58,462.25,558.12,435.88,317.59,201.28,262.15,359.83,182.68,212.99,217.56,524.13,290.56,200.27,252.49,191.84,218.45,216.12,181.86,177.63,195.55,219.97,213.86,227.18,564.78,190.65,219.82,228.65,248.55
67,412.03,217.9,191.68,512.04,415.63,242.59,383.66,390.43,359.19,483.72,169.4,223.17,220.06,468.48,198.1,424.45,248.58,275.31,426.78,230.69,490.04,235.91,515.28,399.9,409.29,375.31,226.55,322.46,476.25,211.69,206.39,235.98,174.45,467.28,252.08,289.6,427.56,411.47,283.04,408.38,218.28,354.01,203.97,261.85,266.28,204.48,167.79,410.5,375.36,705.97,195.8,199.78,253.69,246.67,581.63,575.89,440.42,515.9,430.35,312.93,198.37,263.02,358.84,183,196.6,208.98,508.84,296.38,198.13,235.24,182.45,206.07,218.13,178.56,177.86,187.62,210.94,215.27,224.39,489.36,184.39,192.71,219.32,228.61
68,374.19,213.93,190.72,498.51,415.58,233.59,360.13,396.98,365.89,481.38,172.77,227.76,236.87,472.77,193.14,412.17,251.59,270.76,397.47,235.34,466.79,234.25,478.05,372.54,406.05,409.28,222.21,412.04,479.21,209.58,206.12,230.3,175.21,386.55,254.32,277.64,437.37,429.48,257.15,421.94,216.5,337.67,198.95,275.56,244.13,200.68,165.04,385.7,382.04,601.11,198.88,200.11,254.07,246.82,589.99,593.08,440.98,581.03,389.01,401.46,208.18,253.08,367.98,187.38,200.92,212.7,519.13,313.63,192.26,228.09,186.53,205.34,222.39,179.07,175.1,182.62,205.45,238.72,224.31,468.67,177.66,214.57,207.46,225.57
69,394.48,211.74,195.97,491.07,422.42,230.27,357.81,413.25,368.89,468.36,170.63,218.76,247.67,479.8,186.76,386.9,249.89,266.29,367.06,241.72,442.9,224.23,478.46,380.37,390.89,443.59,228.35,588.66,479.88,207.61,207.19,228.4,173.7,371.17,255.69,281.33,433.39,439.38,249.56,426.32,218.24,329.33,201.61,340.96,241.28,198.55,160.04,403.13,289.99,586.77,202.92,197.65,248.83,242.75,607.57,563.87,442.04,557.18,399.14,381.98,223.96,250.86,349.22,183.63,194.75,211.45,541.86,311.11,189.5,219.95,192.69,202.53,212.46,178.95,173.39,181.74,215.61,260.49,223.83,461.86,178.17,206.28,200.14,231.98
70,419.55,214.59,201.34,519.8,424.67,223.62,348.5,386.43,387.3,449.45,169.35,223.79,257.13,477.17,181.4,380.3,250.78,279.21,358.77,280.88,440.02,219.79,473.41,381.09,391.51,451.38,231.27,747.8,480.53,205.36,213.9,233.29,175.39,397.12,251.39,271.33,426.18,437.63,252.74,432.92,215.48,317.02,201,445.92,248.85,199.09,157.06,410.29,221.41,599.46,204.76,195.87,242.68,257.04,600.92,516.62,425.54,539.52,414.4,328.39,216.3,247.71,339.47,179.8,193.76,210.79,536.06,297.92,193.09,213.76,186.42,194.19,203.16,178.9,174.79,183.8,213.55,265.12,218.41,445.87,177.52,206.35,198.13,224.3
71,411.72,217.69,210.24,539.95,413.84,236.41,346.15,372.3,429.11,446.92,169.99,234.5,276.66,476.05,178.75,384.66,257.4,314.34,365.51,372.45,460.32,221.62,460.33,364.76,406.55,439.32,228.34,832.57,471.54,205.11,217.08,245.93,178.75,405.05,242.41,254.8,422.58,432.06,256.83,441.96,209.12,315.8,193.05,535.74,255.54,199.7,157.1,467.21,221.2,556.43,204.9,194.06,240.24,276.46,600.7,477.3,405.62,545.02,407.24,315.56,201.13,234.44,344.81,183.25,200.56,213.67,511.58,293.38,195.75,211,177.05,185.87,207.95,179.27,177.07,183.17,204.35,259.29,212.57,427.97,170.21,225.35,196.96,207.43
72,390.32,230.88,239.19,517.75,405.12,270.37,371.35,439.13,502.73,460.51,168.67,230.53,308.52,487.1,179.17,375.35,276.84,369.82,363.24,484.19,469.83,218.14,471.68,363.49,413.48,429.91,235.61,835.21,455.41,210.55,212.43,281.14,176.85,385.65,234.56,265.71,408.99,426.43,252.3,445.41,211.45,337.49,186.7,562.61,257.8,200.17,157.85,582.94,216.6,480,208.23,196.57,254.59,271.57,621.64,458.07,406.12,497.63,409.66,320.3,215.62,222.38,336.53,191.9,197.45,215.36,515.57,300.53,193.29,206.5,184.09,183.59,214.42,178.6,179.66,179.47,212.16,251.58,214.45,428.57,164.88,221.53,195.46,205.07
73,346.52,299.72,299.6,569.41,425.63,223.54,356.27,453.37,658.52,443.01,173.01,274.32,355.72,480.63,174.9,388.36,334.62,469.89,364.41,545.8,456.91,215.01,479.32,364.79,405.76,446.97,260.42,685.98,466.06,215.07,236.87,367.77,177.7,358.71,238.74,270.15,385.25,423.02,255.85,463.17,223.73,315.8,188.73,519.45,248.53,200.11,159.8,430.38,220.45,428.91,221.61,226.61,315.88,271.8,580.25,470.42,416.79,509.49,420.06,343.1,240.51,236.38,334.99,205.86,191.88,220.1,543.18,303.8,199.34,199.82,196.46,188.07,195.21,177.33,190.18,186.85,211.48,227.76,220.71,449.32,175.57,206.4,200.41,209.69
74,357.67,346.44,378.21,539.46,432.34,236.94,393.42,423.41,941.66,425.62,171,367.35,451.05,461.85,176.09,398.1,399.46,657.36,357.32,622.94,421.37,238.71,423.51,371.23,417.45,462.88,237.81,578.47,475.67,242.44,286,508.99,178.84,344.11,246.82,326.28,405.91,405.72,361.61,461.03,254.47,315.77,198.92,521.68,257.51,211.02,164.99,413.94,213.56,417.59,256.83,271.95,390.33,276.99,669.71,472.95,454.67,475.49,389.58,350.26,287.65,238.1,358.39,252.4,196.12,228.22,518.6,310.12,194.32,214.54,178.91,206.9,204.43,180.38,203.21,190.71,224.49,231.34,220.2,413.1,171.63,218.06,192.35,199.31
75,342.61,385.85,393.55,522.86,415.75,231.7,349.8,400.06,1171.1,415.77,187.15,466.48,528.2,509.36,176.19,383.86,573.93,896.51,371.76,592.24,418.8,257.96,436.1,385.34,422.8,458.41,264.36,449.45,487.3,290.54,354.09,491.88,203.35,409.25,228.68,403.08,388.23,404.1,421.92,493.71,332.76,297.39,190.63,422.02,250.73,210.28,158.57,437.02,225.42,446.4,305.52,332.25,368.21,309.76,645.2,466.73,437.33,499.35,378.03,322.31,339.81,233.59,341.23,332.14,191.99,219.62,505.08,292.31,183.91,194.78,179.33,186.16,220.04,179.74,215.46,183,288.98,246.37,207.69,406.32,168.29,211.38,197.24,197.23
76,319.85,396.38,376.03,556.47,416.88,217.47,322.8,401.57,1220.2,409.54,208.48,530.05,477.33,511.35,175.53,374.7,632.36,954.16,377.25,519.29,443.08,271.55,428.3,405.74,393.72,441.69,336.86,379.72,451.55,361.45,410.91,470,239.91,385.22,227.49,485.72,395.61,402.72,360.15,478.98,366.41,312.41,187.93,368.77,249.12,218.16,164.44,411.17,229.31,477.07,319.27,377.33,392.97,304.49,600.62,477.08,402.43,469.29,371.85,302.24,352.38,227.01,331.84,346.16,190.89,207.99,531.37,297,187.94,191.25,178.95,179.55,199.39,179.51,237.63,186.93,305.93,315.75,207.35,410.32,170.47,209.54,194.9,205.6
77,327.23,399.75,384.52,566.09,417.51,220.33,358.88,421.22,1118,403.85,218.81,534.26,434.87,499.06,179.2,376.23,599.15,835.55,374.86,431.95,469.07,318.35,454.26,429.23,381.23,406.12,371.83,339.31,426.06,399.73,346.92,437.16,281.81,442.11,234.46,590.47,387.32,411.12,330.47,427.46,434.37,323.32,187.3,344.23,244.12,217.66,160.81,405.84,222.92,479.61,319.85,372.28,418.75,294.46,627.54,448.63,399.74,459.94,372.3,303.46,345.99,225.4,339.4,317.62,201.32,208.11,525.08,301.22,184.93,199.52,179.27,184.95,200.27,182.55,220.26,189.67,307.5,290.82,223.85,409.41,171.42,221.12,187.12,206.26
78,345.43,404.34,368.33,581.57,426.11,216.05,363.45,442.19,931.73,407.66,241.62,481.97,397.17,502.92,179.44,375.78,513.75,694.33,371.92,380.86,491.97,389.92,454.91,422.57,402.82,395.64,352.25,305.97,402.71,435.31,329.72,384.08,319.85,463.28,241.79,605.74,395.1,410.65,322.19,431.99,502.18,321.36,192.42,323.3,243.14,233.31,158.36,405.82,224.31,462.25,318.39,332.02,409.75,286.36,639.6,442.92,440.17,464.04,376.09,305.69,322.31,227.85,346.69,275.48,231.11,228.29,529.77,298.14,181.8,203.46,179.46,190.42,214.59,184.29,196.52,183.66,302.14,265.48,223.96,409.8,171.36,241.54,185.91,198.21
79,362.01,422.71,314.4,594.3,432.98,212.52,342.43,417.47,755.64,426.89,273.29,406.43,348.45,525.69,177.64,375.86,417.45,568.59,374.69,359.26,508.55,462.55,428.28,408.5,428.57,402.97,335.82,282.95,388.12,435.68,373.13,329.51,351.33,438.7,257.38,519.12,411.86,408.88,293.47,473.62,533.25,318.6,199.28,293.41,257.15,270.35,160.97,410.81,249.54,436.14,312.52,308.67,393.46,283.8,645.43,458.47,498.11,465.94,387.5,300.9,284.92,233.68,347.05,248.68,272.52,251.02,542.28,300.54,183.99,203.85,178.75,191.56,215.58,192.07,186.71,180.57,294.64,270.3,233.81,413.44,173.6,246.38,190.62,198.85
80,394.22,434.02,271.94,578.15,428.69,225.06,354.59,375.89,649.68,445.22,286.41,352.68,311.62,556.07,178.47,386.32,343.92,439.86,385.63,339.36,514.33,509.6,416.32,415.59,428.7,404.21,337.47,279.06,400.55,370.05,373.79,308.51,352.76,449.97,294.98,426.93,403.88,414.68,253.83,470.69,547.22,323.02,198.98,267.52,294.11,302.08,162.3,455.59,268.08,430.73,292.22,312.34,404.02,281.09,686.23,458.21,527.76,462.46,404.72,297.41,252.46,238.35,347.97,244.09,329.83,249.68,537.01,316.41,187.11,207.6,177.34,189.71,203.17,215.89,182.74,194.23,291.83,257.51,281.53,414.28,176.04,246.4,194,209.97
81,445.86,384.62,266.98,578.63,432.05,221.07,353.23,451.76,579.57,433.07,273.48,330.69,307.65,585.45,175.13,401.48,301.45,388.55,404.48,339.08,515.64,511.5,402.87,406.7,423.03,424.9,265.42,280.62,421.9,320.75,367.04,324.19,285.1,454.36,354.26,386,387.33,406.44,248.69,441.61,568.18,325.4,194.18,271.42,348.48,309.2,164.15,533.06,218.22,483.72,253.64,272.78,405.87,260.53,671.99,475.26,491.49,446.44,412.44,299.35,243.58,231.79,361.42,231.86,416.71,226.88,552.86,327.22,187.76,207.59,176.86,185.39,207.96,245.91,182.64,219.62,292.01,246.61,311,411.77,170.87,296.3,198.82,200.3
