
Intensity Mean
 ==================== 
64000,286.808,432.762,452.733,240.436,294.141,305.989,378.070,267.513,499.156,602.541,421.480,503.303,392.917,278.629,207.706,355.572,461.708,388.048,638.740,236.586,525.038,460.278,233.585,495.953,814.441,693.154,713.056,240.440,605.576,286.081,262.441,466.967,298.873,259.626,518.574,447.711,488.121,220.260,375.052,482.108,223.388,489.281,232.767,340.660,313.964,541.035,330.510,361.664,305.839,362.327,850.001,434.762,441.996,802.080,333.859,297.875,386.028,366.129,391.626,618.622,400.266,357.652,624.742,601.712,945.123,412.201,346.731,283.610,480.371,543.548,404.407,218.380,479.441,292.562,260.704,245.042,376.084,389.571,279.945,229.652,247.580,212.406,254.560,282.976,428.208,210.039,449.040,368.157,924.074,522.729,237.894,657.590,494.576,257.288,381.384,676.011,402.666,400.754,573.308,242.152,417.384,314.866,275.602,
65000,327.752,435.212,460.557,245.031,380.181,372.181,359.289,274.528,475.376,761.708,415.390,525.816,358.753,264.264,214.592,356.606,509.490,516.155,541.640,226.451,501.310,509.616,223.484,494.094,696.105,963.656,750.190,242.066,520.623,299.365,271.871,496.391,304.666,269.753,504.918,445.063,605.748,213.864,359.828,504.758,215.676,718.888,219.344,359.837,314.737,538.047,344.559,339.557,309.510,358.242,1059.716,432.079,446.681,1046.393,343.738,282.025,424.409,364.191,418.048,879.187,468.960,375.326,521.777,541.189,886.909,558.762,360.352,281.980,478.426,553.274,266.135,228.335,442.788,327.609,246.144,232.813,373.625,379.295,291.527,246.278,236.818,225.500,249.783,272.702,435.152,215.644,482.534,380.624,1104.229,752.440,227.440,807.170,442.844,262.734,556.371,846.783,410.496,447.447,610.056,240.727,428.267,344.026,305.793,
66000,301.588,418.983,489.258,257.109,532.470,558.931,366.465,254.364,487.532,907.388,429.576,498.835,339.725,263.342,247.510,355.819,487.960,589.830,501.706,224.866,546.819,481.969,225.434,507.332,611.893,1138.956,916.077,239.046,482.372,291.732,263.045,480.665,281.900,283.518,500.571,491.172,573.895,218.315,396.552,515.417,203.982,799.542,232.449,353.747,310.416,552.150,354.207,333.390,296.655,384.119,1137.949,451.384,468.813,1308.490,328.837,287.684,389.883,386.218,386.862,1057.571,468.804,366.082,455.485,454.864,843.989,854.849,369.478,297.960,470.632,552.596,309.039,219.616,458.854,419.899,220.870,229.057,400.509,431.632,300.956,244.019,291.162,209.093,250.260,260.832,437.692,212.334,489.011,359.882,933.601,559.422,225.657,1282.645,456.660,251.609,727.682,1202.518,456.984,362.650,441.123,243.385,446.287,388.778,262.321,
67000,295.272,419.614,468.080,267.012,578.858,695.774,377.084,271.551,513.779,972.362,419.834,534.361,362.052,271.833,293.624,349.692,508.082,882.079,451.987,224.030,458.147,468.691,216.129,494.262,561.557,1220.885,871.343,238.349,456.597,303.294,247.518,477.396,239.084,306.776,484.961,494.794,503.264,215.249,400.655,527.282,204.683,866.023,243.355,335.352,316.725,518.558,341.808,345.499,295.176,350.638,1031.543,421.589,493.350,1351.757,326.894,284.939,388.640,398.121,417.581,1350.706,571.241,387.086,433.382,451.414,787.756,1278.176,369.695,322.203,495.028,568.600,356.902,214.534,487.942,597.958,226.762,224.214,371.677,466.506,309.375,230.522,273.974,212.972,248.209,267.474,437.844,216.562,414.805,396.853,1068.541,575.823,230.638,1468.517,455.318,241.081,970.781,1209.474,557.276,417.984,410.594,233.798,442.999,379.630,284.931,
68000,293.997,400.333,488.782,256.300,632.723,799.363,369.952,269.222,518.223,948.572,430.401,549.276,346.726,260.273,381.101,364.469,585.576,778.895,440.829,224.059,421.973,473.383,208.827,482.481,511.922,1101.451,891.153,238.940,410.799,311.319,290.550,488.803,235.110,299.351,489.041,544.078,426.067,219.769,392.757,576.636,209.005,760.708,268.550,342.226,331.163,561.070,354.063,311.840,276.332,364.557,878.650,447.156,667.056,1234.815,359.414,291.534,405.734,441.412,479.190,1325.676,713.985,384.115,414.407,436.411,718.613,1437.251,372.091,320.533,501.261,554.809,335.461,227.401,506.990,768.578,239.716,227.032,382.958,700.328,306.777,220.902,240.807,200.707,245.281,248.928,442.946,214.405,348.019,395.531,1057.401,475.338,228.695,1443.731,439.273,250.539,1038.148,1108.321,565.830,392.737,326.894,219.240,493.084,433.372,310.792,
69000,301.633,443.040,505.755,252.283,555.020,729.866,362.227,268.803,534.404,930.094,426.140,628.251,337.627,260.108,442.066,350.263,540.911,883.770,413.518,224.511,397.224,459.940,213.280,476.552,470.065,875.835,762.345,241.662,371.957,308.783,303.591,464.900,230.440,304.614,518.731,494.618,335.512,212.414,436.454,556.260,209.691,674.977,252.675,360.566,365.101,615.970,346.340,327.371,275.556,503.405,788.845,444.891,808.365,977.053,360.388,272.317,395.779,431.684,506.987,1096.668,913.688,445.162,368.747,401.009,651.961,1512.544,391.648,359.682,537.126,637.450,324.517,223.175,498.905,858.958,243.784,241.194,386.737,1003.001,298.127,247.047,251.976,208.080,264.111,258.901,392.257,203.260,325.418,402.806,1008.326,523.445,240.462,1373.372,391.303,256.657,897.186,973.769,565.077,403.911,301.009,226.829,414.369,448.331,320.870,
70000,320.914,443.405,506.484,269.290,488.326,612.853,356.011,286.538,506.807,846.308,425.831,585.605,333.237,253.593,379.811,373.534,567.161,1049.620,412.691,220.209,380.670,462.452,223.983,462.101,451.572,735.276,702.195,270.799,377.055,300.015,295.119,459.038,253.140,313.812,481.649,502.218,287.851,214.904,383.958,554.107,202.866,500.189,266.506,385.559,353.704,643.991,349.369,325.789,286.487,382.794,648.310,442.450,654.657,835.867,392.024,325.216,412.693,451.659,551.721,960.474,1189.725,398.797,359.883,380.080,594.082,1498.772,493.469,373.016,587.275,772.361,337.421,223.491,486.872,815.220,239.919,240.244,397.285,1309.234,326.281,244.828,277.209,213.990,251.303,280.550,572.724,214.177,291.870,417.588,879.420,486.627,235.463,1068.941,448.353,258.553,770.829,771.998,596.962,404.867,288.269,214.325,372.878,477.463,380.921,
71000,345.944,449.268,542.352,250.082,418.682,545.999,410.897,299.509,561.604,731.202,427.402,647.792,341.219,258.939,354.640,373.051,571.770,1136.779,404.167,221.948,441.489,445.893,231.016,492.704,433.760,657.166,627.838,374.882,380.451,360.247,353.786,472.154,263.781,302.363,466.767,423.313,265.336,217.108,400.000,541.180,214.688,390.105,279.258,834.973,386.341,690.261,376.965,327.476,283.630,371.241,638.898,423.379,672.950,697.519,417.823,351.263,440.052,510.948,559.646,792.375,1380.118,415.804,343.370,369.927,544.666,1322.420,677.029,374.155,611.457,994.612,332.497,223.767,540.546,688.895,232.303,222.560,388.073,1266.670,293.235,248.066,237.471,222.954,256.485,272.600,743.046,220.868,253.678,456.146,704.394,468.912,228.519,1122.349,440.586,260.578,800.551,693.013,587.489,430.663,283.886,226.375,327.367,409.295,495.991,
72000,318.761,444.870,525.685,239.763,350.057,410.529,430.380,316.834,534.326,626.953,423.632,762.112,352.512,248.202,301.713,389.888,591.678,1226.151,404.066,229.807,475.453,467.288,227.200,493.658,452.566,542.755,593.969,432.147,361.950,483.220,338.555,460.881,311.141,317.153,481.312,398.093,278.833,215.606,400.434,589.339,214.582,370.696,260.625,898.886,380.723,830.161,424.097,333.361,277.502,411.882,569.338,434.024,638.260,598.574,430.127,390.001,475.330,630.882,531.596,817.004,1550.261,437.921,363.475,358.300,521.923,1195.084,801.640,390.506,606.163,1134.835,330.535,231.133,563.477,548.581,237.700,233.565,431.259,1100.298,286.124,243.876,250.667,225.144,250.579,271.295,694.455,223.128,255.946,479.318,546.975,492.390,233.810,990.547,431.099,258.426,653.625,624.855,552.066,426.606,280.788,219.657,305.947,382.071,542.248,
73000,369.027,423.612,517.501,256.525,333.149,389.763,483.233,299.906,572.566,562.373,446.966,899.915,329.955,247.613,255.746,389.821,566.342,1311.475,404.245,230.363,437.565,568.183,218.914,478.079,458.570,456.066,458.644,423.148,371.303,624.674,338.080,475.735,407.401,298.933,526.159,360.419,304.689,221.672,405.286,563.759,205.711,348.575,260.126,935.761,408.606,1064.284,471.196,339.090,273.341,433.836,506.305,441.054,636.689,510.777,413.585,410.897,516.468,615.936,580.213,587.218,1380.238,418.113,350.015,381.897,515.211,988.796,804.757,375.191,635.656,1183.223,312.660,215.951,612.197,495.515,236.333,241.711,429.550,1010.672,308.580,248.723,245.893,210.427,267.530,299.679,672.227,220.767,245.015,498.249,464.028,508.116,258.371,892.241,413.030,286.191,752.803,488.164,476.557,465.414,282.395,210.245,279.676,349.413,557.688,
74000,366.104,431.671,512.475,265.753,326.260,301.135,525.000,293.663,593.772,525.563,450.946,888.483,350.843,270.117,259.255,465.228,525.337,1178.891,392.861,223.510,533.196,618.098,241.194,532.589,419.731,377.938,509.498,437.646,363.086,712.959,303.855,454.929,461.310,269.140,507.237,337.169,247.365,226.511,379.089,565.144,216.597,321.371,259.369,877.193,388.116,1208.342,508.251,340.549,278.653,462.717,490.156,453.853,623.246,495.180,448.083,450.787,575.018,744.370,590.338,566.407,1167.385,400.550,360.003,382.058,493.799,1005.008,706.713,386.241,641.221,1257.119,332.128,247.563,635.741,419.175,232.002,261.308,448.346,917.102,333.858,247.686,240.952,212.379,270.276,348.261,650.557,208.833,239.425,537.074,418.910,552.046,255.594,753.811,458.080,332.229,586.618,457.063,447.559,481.003,272.566,220.905,299.308,316.919,528.699,
75000,351.162,420.630,495.164,264.637,308.169,295.141,582.643,319.381,558.747,504.381,434.922,1028.746,347.137,276.859,228.195,576.718,442.950,1107.150,430.435,237.197,554.048,600.276,219.671,532.988,404.959,378.278,522.268,411.841,366.103,753.958,322.306,433.561,480.335,254.626,539.735,392.506,249.678,218.293,420.712,532.193,211.921,300.609,243.405,967.885,360.522,1335.810,554.575,325.731,275.182,495.669,524.055,438.231,663.877,498.902,420.180,470.609,521.526,729.606,613.586,588.145,856.093,393.056,367.804,382.502,465.714,865.076,590.318,359.005,642.481,1122.106,311.918,229.442,677.732,389.521,245.774,284.257,425.616,699.358,307.572,250.519,261.044,235.390,285.960,299.480,654.504,224.427,237.004,556.778,408.210,631.146,272.380,675.599,418.249,330.296,652.324,432.350,435.603,497.376,269.442,218.799,323.926,322.236,384.805,
76000,373.244,454.037,492.313,252.811,299.991,278.802,584.085,311.790,560.535,499.300,491.323,1023.258,358.888,267.669,226.832,681.076,478.188,879.925,404.274,239.690,507.337,682.493,227.879,516.748,438.613,374.581,493.655,376.513,362.867,753.768,310.760,508.310,528.195,249.468,618.513,407.189,257.869,235.914,432.877,499.726,211.340,295.132,238.396,978.318,351.428,1288.828,557.582,365.130,284.466,535.570,480.112,441.183,586.041,443.403,418.932,416.157,544.159,697.120,645.000,460.168,657.363,415.191,360.240,353.363,500.730,745.670,549.151,382.742,621.638,1000.773,338.658,240.708,725.872,358.463,234.994,283.438,428.228,595.173,354.255,284.122,287.566,237.147,266.532,340.564,596.521,222.461,245.819,522.858,459.438,610.717,301.658,833.855,438.716,394.632,458.307,437.805,403.049,476.051,282.421,222.275,348.468,327.541,428.372,
77000,376.315,444.320,499.470,276.706,279.290,277.798,643.370,314.720,617.620,471.767,517.670,935.396,390.913,276.762,235.006,659.977,456.725,707.051,396.963,246.443,435.574,725.739,217.940,544.398,406.913,358.799,570.501,318.855,357.744,684.429,314.880,486.831,404.101,269.527,566.021,475.685,261.396,242.029,432.852,543.619,206.633,284.082,236.614,884.560,331.811,1105.398,515.854,365.664,281.335,577.868,442.428,444.011,574.310,458.082,395.061,378.670,613.828,640.490,635.897,461.526,570.427,378.874,354.133,339.713,499.925,596.981,480.321,340.438,620.641,819.493,331.173,235.092,702.984,348.562,253.947,342.643,433.784,532.559,356.984,292.715,336.404,260.270,276.407,385.293,558.290,236.109,229.172,518.450,372.517,642.762,333.061,585.708,410.209,375.976,480.457,382.893,371.835,474.735,276.101,232.381,327.422,359.096,299.419,
78000,432.424,439.915,510.495,299.275,276.520,280.222,601.546,293.543,623.620,460.780,523.247,920.291,508.621,279.771,222.822,619.492,445.808,606.669,396.566,313.735,455.739,725.985,215.890,573.604,409.717,358.556,535.775,308.283,363.553,549.951,294.182,460.769,383.178,256.659,606.198,504.451,262.546,265.217,428.294,519.523,216.814,277.717,246.825,869.332,342.640,932.111,500.924,423.641,289.473,566.131,461.244,449.835,558.166,449.334,357.587,345.298,532.418,582.567,625.793,471.588,523.523,392.250,366.307,351.940,452.403,564.701,485.756,341.397,614.375,786.944,454.150,244.195,700.677,304.795,274.653,374.903,420.194,484.120,335.457,301.975,352.840,222.433,270.048,430.505,543.425,219.076,245.347,538.717,385.194,625.204,418.042,572.766,450.427,383.493,440.503,364.312,379.904,465.738,281.841,224.893,351.831,387.881,336.855,
79000,430.639,443.815,560.091,294.420,282.720,272.461,528.551,299.207,655.135,478.111,508.028,847.154,648.080,277.608,244.038,547.486,457.266,515.377,408.436,344.038,480.343,747.398,219.332,538.927,405.892,339.949,484.325,281.118,383.961,511.746,295.833,467.558,294.316,256.394,636.874,524.093,256.802,272.441,484.333,530.618,210.839,280.501,224.480,720.580,337.253,823.543,483.472,442.487,304.229,587.961,498.647,447.423,520.317,440.926,351.276,328.632,526.904,516.427,611.726,433.569,475.583,415.516,326.009,347.138,455.347,475.398,454.601,334.126,558.287,738.278,483.791,235.104,642.112,325.267,278.469,343.265,451.379,472.173,337.463,347.770,368.595,237.783,266.232,450.344,546.069,216.429,253.736,468.217,345.981,595.754,359.119,434.244,420.412,320.077,384.142,359.908,372.810,414.975,270.055,260.377,350.327,402.463,293.928,
80000,436.691,468.661,585.173,272.167,284.283,280.619,521.624,298.292,667.479,484.276,508.875,783.531,776.755,331.015,231.302,516.012,493.840,488.447,426.675,372.416,436.654,749.697,216.722,541.792,422.121,366.894,500.513,257.695,417.637,443.907,287.559,446.668,288.107,256.407,673.754,464.939,245.755,309.088,503.707,506.684,228.243,282.627,223.409,640.756,329.604,752.884,463.737,448.840,314.753,561.243,430.202,459.089,525.222,440.706,351.905,347.653,546.207,461.220,566.199,417.583,461.789,384.739,356.428,382.774,475.102,459.013,415.732,301.868,592.533,727.440,453.350,244.498,636.644,305.547,252.903,348.567,476.922,454.504,334.255,360.717,390.703,247.572,258.832,468.077,590.834,231.280,228.868,458.001,330.752,490.460,368.398,443.593,443.490,335.767,412.906,318.231,376.831,463.915,277.782,278.270,292.411,422.894,290.917,
81000,422.876,441.550,603.532,260.057,276.581,262.532,495.933,289.241,633.059,470.681,504.221,708.304,804.861,372.818,231.777,477.987,427.808,465.863,398.603,351.716,453.506,685.451,224.220,577.885,407.306,355.184,455.938,262.810,440.883,371.694,276.146,464.491,244.615,275.338,714.179,408.994,260.119,321.576,498.151,516.836,212.516,274.362,225.120,606.648,325.046,696.636,410.810,466.182,383.891,490.982,442.996,477.500,523.208,439.482,344.730,318.555,490.291,426.939,513.541,429.285,415.229,369.986,395.198,416.016,466.054,466.980,391.016,321.818,509.461,699.946,466.631,249.231,597.579,323.228,279.431,373.044,405.253,416.276,312.958,366.586,395.732,274.917,231.124,620.090,521.740,235.527,231.505,435.141,331.041,464.772,296.846,504.325,459.464,316.432,393.133,347.614,404.805,427.783,286.909,246.266,316.109,361.672,253.367,
82000,452.496,472.199,562.516,252.362,266.072,264.287,465.924,287.914,555.118,486.853,511.335,685.349,844.206,399.073,226.428,431.875,454.822,425.987,472.291,430.127,416.980,621.027,216.750,517.906,400.581,359.153,481.487,255.117,462.615,348.203,279.697,472.155,250.834,254.405,679.682,358.453,259.975,337.930,472.008,474.272,211.986,291.607,213.408,589.111,323.284,675.896,374.176,405.781,429.462,464.068,453.649,454.694,508.835,427.466,348.482,298.849,484.446,420.363,487.417,403.118,402.911,404.720,321.446,397.159,448.539,428.176,419.685,307.855,512.238,649.617,410.269,246.896,559.567,293.712,284.156,340.931,404.965,444.195,246.954,336.030,347.950,290.701,226.179,600.857,513.252,213.254,244.295,447.986,317.186,457.928,321.095,425.157,441.463,295.747,379.088,328.603,390.061,392.995,249.997,351.966,317.838,285.061,275.703,
83000,433.866,438.662,584.164,275.639,300.298,255.055,418.877,304.987,543.344,514.864,516.009,638.270,814.374,459.486,211.656,418.363,450.026,437.768,507.999,363.869,426.813,581.578,223.659,569.467,448.670,366.090,501.152,248.671,655.766,321.446,292.142,451.182,240.887,252.120,634.880,350.454,254.009,289.279,464.230,466.731,234.175,274.939,232.700,565.101,332.622,627.275,370.787,400.013,537.167,466.937,431.768,451.873,505.350,432.435,356.905,308.878,463.123,394.402,463.272,431.853,385.740,444.407,392.670,415.944,464.356,443.759,431.114,308.004,515.721,599.122,389.952,229.178,539.117,300.623,252.752,333.867,394.024,438.575,320.074,432.401,306.260,344.588,253.358,418.661,520.016,237.713,249.716,428.909,310.840,435.624,265.387,445.066,469.301,297.068,324.832,319.157,393.130,434.577,256.424,344.521,286.341,293.437,266.384,
84000,417.977,449.147,568.863,271.904,271.756,254.621,428.931,297.676,552.305,537.454,496.167,594.698,728.454,487.617,223.771,400.455,435.349,437.348,557.092,362.242,415.130,572.268,228.592,505.684,411.952,341.052,476.339,251.831,751.074,334.424,274.100,461.674,247.143,265.359,607.157,306.280,241.416,270.645,504.708,499.127,243.341,273.984,219.078,506.838,299.860,614.975,363.303,385.063,621.652,432.629,461.340,446.918,476.880,439.894,348.101,278.037,454.358,399.330,452.487,415.523,410.085,437.572,360.959,432.670,468.793,399.351,415.952,315.681,522.973,663.041,378.490,236.600,510.249,301.622,256.608,288.314,400.747,419.731,329.373,419.513,274.686,334.428,272.833,383.972,500.742,224.143,245.473,426.264,326.522,392.412,253.384,432.400,466.759,296.431,347.497,311.937,363.117,391.126,291.113,311.569,274.950,257.715,261.903,
85000,415.634,454.363,551.753,257.257,260.708,264.698,410.722,299.898,539.303,596.920,481.844,583.989,669.772,482.640,219.775,408.789,437.358,395.930,595.333,329.352,548.300,535.497,221.023,546.333,464.583,374.099,496.339,258.554,753.633,315.575,298.086,494.934,230.284,239.601,589.564,319.317,264.067,253.998,446.307,477.205,248.570,278.765,246.397,522.858,318.624,592.956,353.625,378.495,598.014,455.693,561.406,464.130,431.666,467.556,333.825,296.204,464.951,396.447,458.213,402.113,390.531,433.828,395.702,428.833,444.463,448.179,385.020,302.752,504.513,608.099,369.885,226.883,503.861,280.167,250.678,278.647,381.287,404.486,335.350,301.493,275.285,312.413,269.453,339.565,530.150,226.135,242.256,401.928,307.085,400.041,268.041,452.476,480.038,277.310,354.313,333.296,376.987,389.818,269.882,386.201,281.589,280.619,281.861,
86000,388.821,448.348,536.253,260.974,275.901,265.962,403.562,270.862,569.726,676.436,450.135,554.892,560.381,430.748,220.612,392.120,444.774,433.752,613.625,285.885,452.600,523.005,219.702,553.431,495.211,468.719,421.175,256.094,697.808,325.700,287.410,511.813,241.597,265.870,537.385,286.676,260.087,236.322,457.632,489.860,284.839,364.181,230.428,549.733,339.106,602.150,357.376,379.456,652.153,444.227,686.657,442.334,459.263,534.837,346.825,291.947,423.292,412.695,421.458,407.839,376.454,428.096,390.267,458.348,468.348,413.607,431.205,303.881,499.025,584.363,352.851,248.203,503.659,313.288,233.114,261.055,396.826,395.189,331.283,306.320,263.208,289.069,262.628,303.435,539.354,228.878,253.770,403.383,326.316,419.652,268.447,479.630,513.534,271.298,393.579,469.394,364.466,431.750,340.347,362.374,245.391,252.356,254.578,
87000,359.925,473.404,525.245,254.224,288.975,273.636,418.182,269.437,509.602,801.312,446.724,553.091,498.265,350.712,225.173,387.570,442.785,435.766,573.650,252.623,668.165,506.829,216.172,539.607,534.448,582.671,533.416,247.103,620.331,317.279,279.332,548.139,262.519,267.446,528.761,318.697,254.029,233.380,460.379,474.536,283.617,452.763,226.747,540.007,360.183,589.958,348.720,337.286,548.710,425.951,930.456,439.426,449.673,720.716,356.902,286.266,439.392,381.042,426.723,493.202,380.778,424.155,448.482,465.330,465.878,435.187,423.507,317.149,482.496,576.861,351.556,247.983,512.754,304.595,235.948,251.662,395.628,404.852,315.042,271.906,252.897,257.678,252.169,330.750,589.379,227.184,307.255,407.362,321.221,400.272,256.732,518.702,470.125,279.827,392.307,499.587,374.063,428.567,402.591,376.630,288.152,270.451,322.433,
88000,368.413,485.546,511.004,257.877,341.691,288.390,385.358,272.898,469.011,900.831,481.469,545.434,464.729,350.197,237.156,360.060,447.119,403.608,553.904,278.698,679.369,521.594,219.124,544.647,549.145,737.999,624.928,246.525,586.752,316.395,286.000,503.960,273.209,261.638,489.111,293.577,290.613,237.875,475.301,473.316,345.235,614.013,232.459,600.225,326.136,574.458,325.882,367.322,509.346,409.245,1261.093,460.532,497.430,908.178,360.772,310.915,431.379,412.226,419.586,719.903,441.270,445.356,512.977,518.680,508.606,426.226,384.406,313.517,501.284,572.287,329.491,231.819,498.266,305.758,228.993,255.418,361.265,412.199,340.773,278.200,256.723,255.146,261.938,293.523,570.480,228.312,374.256,394.554,376.061,410.778,260.270,677.968,487.643,260.331,367.576,671.418,353.020,440.635,562.944,411.123,270.023,248.168,247.959,
89000,359.307,477.353,477.937,258.845,424.551,277.400,417.241,275.096,568.535,925.695,466.980,529.043,405.082,304.182,244.982,377.786,446.743,478.284,546.647,256.500,623.259,498.435,230.207,517.753,536.163,912.648,625.090,243.094,533.399,292.366,307.237,489.166,246.403,251.712,473.196,330.634,333.925,236.535,460.922,492.042,310.951,777.949,222.411,586.617,329.477,591.905,356.563,368.793,451.580,395.019,1249.625,436.392,518.538,983.053,349.531,294.113,437.093,401.761,395.427,968.566,458.163,449.957,538.771,559.680,527.560,554.393,384.271,318.595,483.700,635.345,351.190,215.490,467.492,341.192,238.973,247.706,388.388,460.383,319.072,265.014,254.670,244.781,257.011,290.431,626.750,234.515,424.061,402.221,502.294,458.531,270.617,654.600,476.120,266.117,376.552,704.724,394.038,432.116,551.978,384.867,303.902,276.434,270.398,
90000,370.915,466.181,533.301,260.238,510.389,337.248,384.617,287.353,480.702,808.973,469.171,530.039,382.562,290.993,308.344,358.327,472.279,525.695,536.225,256.815,573.584,473.545,229.138,546.647,580.195,1002.516,679.975,245.065,506.843,314.829,287.023,492.883,299.893,244.651,487.013,374.089,431.874,227.242,452.474,486.739,265.870,730.972,225.197,653.752,343.115,589.353,344.562,353.518,380.407,387.062,1137.961,450.781,484.542,1000.469,348.452,312.835,412.017,392.394,430.375,1229.945,491.959,452.393,494.616,519.752,533.220,635.715,399.481,308.513,520.925,540.068,336.640,239.789,466.429,421.252,238.592,230.101,381.578,420.738,323.057,253.621,257.499,230.930,255.640,292.892,682.138,225.446,449.782,412.604,659.731,525.050,234.308,774.112,461.116,249.971,438.091,854.909,398.989,453.424,643.468,355.917,361.609,275.580,246.559,
91000,371.666,469.343,511.339,258.130,569.008,447.364,376.603,309.158,514.507,699.415,485.400,504.136,379.153,282.484,355.056,374.351,473.209,558.959,483.135,239.499,494.138,454.871,222.625,490.218,559.935,987.226,742.192,242.016,424.161,315.188,273.873,518.172,322.140,265.729,537.885,434.802,560.558,219.815,479.277,464.502,243.749,690.117,222.757,659.135,353.619,597.170,338.082,345.316,351.011,396.190,962.112,441.192,460.323,854.511,346.359,287.830,431.066,359.999,412.497,1323.512,509.959,454.603,452.884,512.308,534.664,808.586,380.223,319.350,504.187,610.093,338.379,235.550,462.649,471.454,238.526,251.275,386.020,463.312,268.703,248.265,266.033,229.688,269.859,295.173,677.740,242.276,417.978,419.416,832.126,491.249,261.109,805.084,503.254,249.568,450.330,848.436,399.051,417.177,551.374,300.298,411.293,326.574,271.754,
92000,363.870,461.714,483.306,261.356,536.866,542.318,415.609,336.768,519.664,681.490,500.716,532.847,364.618,278.148,366.477,365.529,460.373,831.310,462.106,245.117,451.629,443.831,229.123,518.320,564.266,924.268,777.954,263.746,444.375,300.399,290.996,479.724,334.501,274.009,543.226,442.413,606.857,222.859,470.748,470.532,223.811,567.026,227.677,711.148,324.437,558.592,357.872,349.333,317.746,419.544,815.532,423.373,474.876,783.122,343.155,278.845,390.622,400.867,421.667,1320.789,600.566,463.254,441.254,488.973,621.988,1120.692,367.166,311.433,493.410,597.836,340.908,230.630,513.399,590.084,240.579,246.090,384.688,582.039,327.129,244.927,243.490,223.159,256.096,302.377,650.234,226.248,375.142,443.482,964.738,528.247,247.765,892.976,462.604,257.360,482.055,731.913,378.392,460.126,490.236,276.490,457.548,355.282,269.084,
93000,388.469,465.503,479.739,270.925,475.624,631.253,387.015,328.151,449.997,604.282,508.222,534.933,376.102,273.775,395.301,365.391,472.348,949.322,441.580,236.572,435.187,486.694,227.773,510.551,590.823,811.290,819.940,300.992,439.462,326.071,285.792,533.099,274.225,260.225,535.937,515.393,566.804,214.505,454.438,495.741,232.077,480.478,257.338,774.752,361.036,601.521,396.231,335.932,296.024,448.820,688.937,447.239,525.256,680.336,343.310,289.441,385.044,404.967,430.345,1156.251,490.882,465.221,455.600,434.760,652.904,1352.819,368.178,325.685,506.693,592.602,346.299,241.421,470.396,661.946,263.372,244.197,377.467,638.324,313.568,240.116,243.441,224.772,256.046,302.600,672.284,217.684,340.549,429.759,917.485,465.874,243.173,1059.011,450.597,252.876,627.919,697.243,424.635,465.628,388.960,253.301,494.442,394.749,367.150,
94000,396.526,479.838,476.336,267.718,408.524,648.530,411.009,353.082,500.193,600.173,512.015,546.169,371.540,271.521,313.683,388.022,454.530,1039.292,416.266,223.864,354.794,479.926,220.251,504.727,565.787,716.936,540.274,390.336,393.563,343.293,278.267,483.272,259.125,283.877,498.676,558.639,522.240,221.661,461.741,456.156,224.220,426.750,268.317,932.412,350.578,583.226,359.375,348.926,322.932,503.265,596.276,454.877,447.267,614.936,345.492,296.923,378.797,405.402,440.006,964.455,708.979,510.742,422.970,423.125,734.581,1526.794,364.895,317.537,530.191,643.742,315.220,249.368,511.892,690.731,242.051,241.820,402.902,830.318,338.572,254.352,264.862,209.079,253.720,302.208,686.324,197.674,313.097,457.579,762.213,494.595,246.393,1164.800,466.468,266.765,660.972,706.379,384.508,443.951,398.251,233.960,525.459,438.331,415.974,
95000,397.860,467.974,478.237,258.112,383.936,566.087,389.834,320.375,465.232,543.590,481.865,586.212,349.827,280.951,321.267,383.798,440.488,1008.470,426.826,212.925,367.686,501.521,226.266,514.858,529.136,637.055,618.839,484.375,397.910,394.734,287.124,508.533,265.014,284.852,527.083,538.144,465.402,235.444,467.597,481.904,209.104,386.628,256.770,788.115,348.424,573.493,385.946,351.266,312.055,483.859,583.746,456.297,478.316,583.919,353.049,279.508,393.003,400.989,424.447,829.807,796.234,482.738,426.947,419.262,735.625,1423.905,410.207,310.669,554.276,621.396,326.063,265.263,496.526,593.575,206.009,233.310,413.791,971.126,313.330,258.464,262.170,217.179,258.948,290.828,743.493,211.872,274.689,445.363,664.462,457.202,233.975,1069.475,423.103,260.277,688.330,735.387,451.503,437.849,319.875,226.675,448.814,481.611,416.112,
96000,406.379,487.392,514.520,274.214,342.022,434.681,406.435,363.498,512.370,508.602,479.644,593.817,355.808,281.143,293.946,412.408,497.488,1174.942,412.669,242.727,321.493,454.094,227.704,529.114,516.277,496.409,480.123,505.709,387.140,499.374,344.621,513.867,271.014,293.190,488.156,546.691,367.120,216.525,485.717,486.983,220.317,331.804,277.999,636.301,418.416,524.815,414.690,338.963,292.451,492.105,538.322,469.324,419.465,555.105,353.693,291.633,419.214,383.090,428.859,675.011,1078.646,493.536,434.703,449.965,743.929,1096.887,387.273,325.724,598.161,621.678,337.108,243.144,509.692,532.543,229.759,244.029,423.496,917.137,322.738,242.399,272.538,234.480,248.314,304.777,813.115,228.870,259.338,487.883,529.377,384.528,270.128,887.052,505.130,345.581,600.937,582.348,432.459,451.636,307.156,247.324,426.551,511.058,478.315,
