
Intensity Mean
 ==================== 
182000,21.156,18.610,24.565,19.276,30.100,26.025,64.114,35.524,17.394,34.923,15.480,23.720,50.334,68.044,31.458,61.353,18.554,19.540,42.096,33.608,48.334,76.499,42.177,50.440,34.435,50.448,39.949,33.946,33.947,28.882,62.406,30.739,61.822,37.560,36.545,19.555,44.081,63.220,37.096,59.436,42.481,12.025,8.759,35.134,58.106,26.398,51.255,25.851,50.581,9.205,15.047,31.352,11.361,33.366,44.593,25.198,10.105,25.930,40.058,25.495,10.924,16.824,43.281,55.987,18.799,25.422,37.108,34.993,44.787,15.956,43.564,8.227,5.089,17.361,55.291,19.826,17.883,7.465,7.463,10.232,22.766,16.024,11.732,26.256,5.003,31.793,37.114,6.207,13.190,16.407,9.737,5.615,22.997,35.094,26.032,20.819,4.420,51.544,51.633,29.414,76.171,71.635,19.070,20.223,17.101,39.192,43.939,19.931,30.020,29.082,8.625,26.163,29.557,32.213,58.146,7.555,4.796,26.114,
185000,21.655,19.885,25.665,19.959,35.354,35.787,67.162,34.053,14.640,34.898,15.422,20.694,50.180,68.489,36.398,61.521,17.977,20.683,43.973,32.285,49.649,74.869,44.573,51.816,34.021,43.617,39.485,33.606,45.861,31.053,62.449,31.385,59.659,38.478,37.328,20.592,43.270,62.218,34.153,55.971,42.458,10.861,8.970,36.387,54.356,27.918,51.298,25.420,49.589,8.733,15.323,31.989,10.991,32.724,45.618,27.055,8.982,25.762,40.407,26.407,10.955,14.923,46.504,60.043,17.890,19.791,36.370,35.586,44.608,16.689,43.158,8.445,5.750,25.414,54.017,22.501,17.931,6.025,9.040,7.472,17.207,16.025,10.190,25.796,6.098,30.010,37.244,9.236,15.371,16.784,10.021,8.320,24.923,34.375,27.833,21.230,4.755,45.664,43.249,30.345,75.522,75.321,21.070,20.744,16.497,40.286,45.857,23.098,32.118,30.489,7.835,27.012,25.290,37.540,62.916,13.546,4.897,29.194,
188000,19.330,20.710,24.954,18.182,32.457,27.159,67.928,35.880,17.204,33.315,15.777,21.284,49.873,67.834,38.013,60.805,18.856,21.324,42.192,33.310,52.512,76.763,40.644,51.582,33.831,47.153,41.783,33.332,62.618,31.341,62.469,32.853,58.779,37.791,35.948,20.117,43.168,61.817,33.775,56.156,43.202,12.815,10.391,35.381,54.188,30.253,48.737,26.621,45.566,7.885,5.011,34.823,12.073,33.546,44.630,30.050,10.390,25.571,41.246,24.932,9.901,17.208,45.250,48.851,16.953,18.521,35.269,34.183,61.255,16.400,44.260,10.902,5.082,24.893,55.458,19.377,16.723,5.533,7.733,8.513,8.774,15.288,11.273,25.735,3.899,32.499,37.997,2.545,19.347,15.168,9.133,13.658,24.359,34.285,23.805,20.393,5.524,66.783,56.987,27.499,75.585,74.413,21.167,21.329,16.501,40.539,41.640,26.146,30.547,31.630,7.081,26.325,26.140,36.097,58.704,10.659,5.695,30.044,
191000,19.460,19.688,24.995,19.661,28.974,22.711,66.318,39.326,16.611,38.491,16.509,22.372,51.285,67.651,38.011,62.298,20.745,23.545,44.792,33.389,56.134,76.020,40.082,48.581,33.885,49.445,44.485,33.209,61.570,28.940,63.633,29.693,56.743,37.380,36.166,22.522,43.157,61.748,36.650,57.163,42.506,12.144,9.258,36.233,54.455,27.062,46.126,25.427,46.120,8.840,7.401,37.346,10.514,32.257,42.049,26.883,9.302,26.083,40.141,26.529,11.182,17.739,42.275,44.858,16.496,23.591,36.163,34.299,68.339,15.497,43.194,10.293,4.822,20.846,57.678,18.624,18.736,4.397,9.849,6.956,10.913,14.822,10.980,26.162,8.193,32.109,34.813,22.733,16.354,16.214,8.686,10.815,21.905,32.980,30.744,19.361,5.607,69.952,62.135,25.617,70.495,70.940,21.720,23.695,15.289,40.488,42.823,24.315,29.143,27.189,8.090,26.071,25.009,33.362,56.854,9.187,4.232,23.176,
194000,18.886,20.579,24.855,19.338,28.771,18.989,68.186,34.751,16.206,37.235,16.247,17.868,49.534,68.881,37.413,62.223,18.978,18.413,44.121,32.809,53.739,72.257,42.753,51.019,33.579,47.332,43.949,33.015,63.703,31.557,63.715,33.187,59.340,36.997,39.499,20.758,43.082,62.179,36.308,57.944,43.067,12.368,9.758,35.361,56.006,26.503,51.347,23.195,47.426,11.739,6.214,35.229,11.764,34.045,42.295,23.283,9.597,27.173,37.294,25.177,9.683,15.509,41.857,40.902,16.430,19.242,37.087,35.623,54.773,15.994,43.508,8.037,5.252,24.141,55.551,18.688,17.044,5.003,8.349,7.813,17.289,14.635,11.758,24.731,20.281,32.128,37.219,11.746,14.510,14.926,9.879,7.952,21.210,34.230,29.934,21.757,5.643,77.406,64.312,25.222,68.297,60.661,27.752,26.149,13.606,43.437,45.651,22.288,29.497,28.197,10.017,26.736,25.077,34.059,58.587,8.164,4.532,28.067,
197000,20.351,21.421,25.275,19.641,27.484,19.583,65.640,35.103,16.152,40.920,15.675,22.354,50.837,65.291,35.691,61.588,20.377,19.360,44.387,33.442,56.634,74.209,39.552,50.509,32.251,48.183,55.779,33.679,25.037,28.579,62.836,30.472,60.303,36.511,38.151,18.927,42.919,61.381,37.670,55.402,42.811,11.814,9.814,34.632,54.502,27.421,51.555,24.025,46.395,8.515,6.975,36.896,11.703,32.338,42.108,25.926,10.053,26.273,41.045,27.970,11.142,17.500,44.048,42.886,17.432,17.522,37.557,35.805,54.830,14.930,43.298,9.035,6.049,24.644,56.333,20.974,16.867,5.238,7.837,8.023,16.123,15.104,12.166,26.024,16.364,32.072,37.882,4.098,17.506,18.679,9.421,12.136,25.965,33.942,27.752,20.419,5.618,60.689,64.814,27.716,66.849,67.551,14.975,17.112,11.415,41.309,42.288,21.662,29.054,32.725,8.402,26.460,25.762,36.143,51.288,14.119,4.473,30.236,
200000,21.355,22.104,24.804,19.558,30.547,30.606,66.673,33.557,15.598,37.951,15.466,23.178,50.688,67.133,40.653,61.291,18.289,19.011,43.073,33.376,55.318,76.667,40.579,50.291,34.124,47.150,42.487,33.849,72.060,31.016,62.782,32.097,59.213,37.241,35.725,18.765,43.106,61.180,37.554,55.702,42.700,12.106,10.755,35.029,55.303,26.184,48.618,25.908,47.240,12.590,21.241,36.109,12.863,32.507,41.452,28.022,10.595,23.805,42.994,27.360,12.111,17.275,36.073,42.776,16.187,21.022,38.199,35.327,54.787,15.687,43.480,9.923,6.259,23.655,52.276,37.752,16.884,6.075,6.689,9.064,15.779,14.984,12.042,25.971,5.173,31.994,35.322,5.385,14.583,14.647,9.758,15.655,24.328,34.678,30.968,20.787,5.735,74.754,59.835,24.421,69.785,69.455,21.428,20.318,11.681,44.213,43.456,24.882,31.550,35.811,8.968,27.218,26.780,37.065,61.441,8.900,4.792,27.889,
203000,20.223,21.116,24.031,19.302,32.304,21.614,63.293,33.638,17.877,42.795,15.366,21.889,49.094,66.994,44.913,62.241,21.230,20.310,45.994,33.953,52.340,73.680,45.769,48.868,33.170,45.570,41.398,34.516,29.482,27.659,62.914,30.938,61.522,37.659,35.915,25.275,43.020,62.477,38.317,57.787,41.291,12.855,11.406,34.916,55.517,24.441,48.980,25.956,46.257,12.354,14.098,33.785,12.203,31.672,43.885,24.910,10.713,24.645,37.823,24.492,15.875,14.041,32.855,43.475,17.095,19.463,37.855,34.308,57.567,18.659,43.910,8.079,4.891,18.109,54.988,33.567,16.533,8.620,4.745,8.332,16.120,15.275,12.436,27.509,4.507,32.136,33.580,5.541,19.024,17.237,11.058,20.294,25.940,34.909,29.239,20.248,6.246,67.483,62.981,23.596,67.702,65.624,25.239,23.461,12.578,45.536,36.565,26.422,26.616,38.347,8.870,26.687,27.333,40.176,58.442,8.735,4.537,30.028,
206000,20.219,20.385,24.837,19.756,26.865,19.994,65.150,33.427,19.540,42.880,15.538,22.805,49.137,64.898,43.352,60.377,22.020,18.275,43.592,30.129,54.237,73.739,42.891,49.842,33.120,49.999,40.913,34.239,5.997,29.179,62.673,29.550,61.003,36.067,34.911,18.929,43.221,60.723,41.016,55.916,43.762,11.323,11.438,33.549,54.573,26.977,51.379,27.385,45.977,13.746,15.582,32.782,12.135,36.484,41.527,26.404,9.716,26.381,37.369,27.696,11.457,14.312,33.462,40.926,15.077,18.099,40.102,35.392,57.169,16.167,43.246,9.214,5.763,22.923,57.472,44.376,16.808,9.808,6.779,7.393,13.060,14.562,11.554,28.137,3.077,31.888,36.606,5.710,19.621,19.967,11.657,12.288,24.124,36.302,27.731,19.806,5.881,65.228,60.721,23.574,65.760,66.575,25.497,24.198,8.008,43.997,42.893,19.896,24.482,28.904,7.949,27.240,25.623,37.160,50.817,9.223,5.138,26.641,
209000,19.693,24.466,25.124,20.066,27.300,22.984,65.150,35.468,17.296,43.782,15.074,23.662,49.458,66.948,39.539,62.231,19.636,20.156,44.447,32.149,52.159,68.672,43.586,51.263,34.223,51.614,40.237,34.258,46.458,37.704,61.869,28.496,62.225,37.697,37.292,19.271,42.101,61.681,37.940,60.171,44.088,12.436,12.639,35.043,54.313,26.224,45.134,27.370,46.870,14.578,20.319,35.575,11.628,33.317,43.748,27.303,10.708,26.924,37.285,24.950,17.059,15.671,35.776,50.083,17.578,12.986,40.615,35.387,71.596,16.977,44.034,7.894,5.985,24.686,55.602,32.005,17.556,5.631,6.941,7.623,22.926,14.672,10.664,27.008,3.534,31.303,32.937,4.367,15.307,27.888,8.909,11.557,23.122,36.394,28.452,20.728,4.987,69.672,58.942,24.778,58.670,60.684,23.724,21.359,8.874,46.301,43.136,18.504,25.888,30.844,8.549,26.336,24.171,39.362,43.689,10.081,4.693,27.824,
212000,19.826,20.492,25.838,20.363,27.340,20.408,66.412,35.118,15.852,38.825,15.537,20.248,51.612,68.056,40.090,62.887,22.898,20.113,41.939,34.012,53.808,72.232,43.382,53.299,34.110,46.646,42.371,34.791,45.212,30.250,61.348,27.628,60.499,37.048,37.139,17.984,42.838,62.931,34.400,56.158,42.465,11.647,11.999,35.091,56.686,25.636,48.777,27.610,47.956,12.477,14.651,33.004,12.668,32.882,42.390,26.608,10.032,26.632,39.524,25.362,12.373,14.922,36.217,74.413,17.117,11.867,39.229,38.826,81.681,16.286,44.394,8.220,5.815,23.429,49.513,20.623,14.886,8.857,7.062,7.813,19.524,15.494,10.247,26.942,4.994,32.057,36.542,5.874,14.680,29.068,9.408,11.295,25.887,34.880,29.528,19.721,6.230,69.380,63.248,22.773,62.051,57.767,17.373,19.315,8.490,43.831,39.008,21.025,29.520,34.000,8.853,26.262,22.572,33.293,58.914,8.713,6.163,28.555,
215000,20.311,20.431,25.695,19.675,33.229,27.967,67.979,34.478,19.305,39.238,14.303,21.255,52.126,67.875,40.711,63.011,21.396,20.776,40.998,32.447,55.017,75.740,45.411,52.456,34.127,50.373,41.839,33.873,49.714,35.008,63.452,30.079,62.929,38.947,38.551,24.782,43.788,62.252,37.347,59.607,43.232,12.884,12.171,37.075,56.536,24.996,47.403,31.472,48.591,12.693,5.097,33.661,13.268,34.692,40.641,25.520,10.352,27.650,41.169,25.639,12.693,15.955,37.028,77.343,17.851,15.413,37.913,39.087,83.039,16.128,44.190,8.660,6.574,17.207,58.666,20.616,17.293,5.194,6.100,7.915,7.854,15.924,12.446,27.666,3.361,30.243,37.280,6.322,16.383,26.173,9.782,6.891,26.141,35.811,30.749,22.093,5.665,53.601,49.292,26.723,64.436,64.026,17.095,18.981,4.792,44.114,46.819,27.050,29.344,33.873,8.051,26.876,25.595,35.081,52.982,9.224,5.309,31.134,
218000,20.489,22.526,26.206,19.481,25.194,22.465,69.549,35.684,17.763,45.309,15.253,21.655,51.972,66.852,39.958,64.103,22.741,17.425,43.798,31.843,53.382,75.633,47.092,52.705,33.464,43.209,39.035,34.886,10.695,27.506,64.070,31.499,62.418,38.666,36.024,18.975,44.062,61.462,36.405,59.382,43.671,12.303,11.492,35.588,56.132,26.258,62.746,33.671,48.074,11.758,6.014,31.733,11.712,35.041,48.440,26.780,10.445,23.629,40.006,23.071,11.605,12.153,35.372,63.638,18.046,15.094,36.038,39.183,46.044,16.739,44.474,8.891,5.440,19.222,53.590,30.319,16.150,4.619,6.441,7.981,9.699,16.389,12.689,27.009,3.924,31.669,37.831,5.977,17.604,30.162,9.716,7.736,26.043,34.425,28.892,22.102,6.429,61.606,59.018,26.095,67.683,68.938,33.571,31.980,7.231,43.473,45.141,22.567,23.543,30.005,10.578,23.899,25.532,34.286,52.892,8.787,5.293,28.609,
221000,22.174,22.030,24.165,20.011,31.427,32.677,66.631,33.880,17.098,39.433,14.113,21.610,52.097,63.991,41.051,64.782,23.099,16.638,43.716,34.236,55.247,78.027,40.624,52.639,34.043,45.569,40.645,33.258,71.648,30.859,63.253,32.278,61.046,38.774,38.312,18.392,44.424,62.880,33.702,60.332,43.524,11.427,12.576,35.324,54.587,24.914,49.080,29.119,48.925,13.369,16.046,30.555,12.930,34.236,44.342,25.803,10.304,26.347,37.755,25.978,13.457,14.615,40.590,57.457,16.773,12.883,38.215,40.319,66.717,17.116,44.009,9.967,5.216,23.213,57.502,34.403,19.107,4.899,5.448,8.312,11.342,15.594,11.942,26.484,3.514,30.870,36.485,6.759,19.363,27.323,10.812,9.787,24.665,35.996,30.708,20.430,6.463,72.914,67.315,25.547,66.195,71.796,23.521,22.489,7.006,42.859,43.977,26.193,28.774,29.082,8.752,25.724,23.497,35.631,48.459,7.289,5.171,31.814,
224000,20.289,20.965,25.254,19.368,27.801,21.978,66.585,33.383,16.508,39.708,15.699,23.429,51.606,67.006,41.643,62.928,20.201,20.872,41.090,34.143,55.186,71.368,39.207,53.664,34.614,48.334,38.714,34.007,61.407,31.192,64.529,31.626,63.492,39.526,35.864,25.257,45.129,63.360,35.009,58.005,43.913,12.133,12.827,35.891,59.123,24.790,47.629,26.641,48.666,13.364,14.325,32.773,12.499,34.462,43.603,27.274,10.260,26.364,35.847,26.398,11.458,8.550,40.116,63.624,17.486,15.051,37.248,41.477,53.001,16.857,43.030,9.872,5.580,15.932,66.897,18.615,16.533,5.013,5.792,7.756,8.216,14.940,12.086,26.059,4.114,31.167,36.008,5.082,16.420,26.374,8.626,12.430,25.653,32.346,28.911,21.404,6.236,53.776,43.540,26.356,64.459,70.789,19.226,22.727,4.848,43.750,38.832,26.992,26.408,36.558,8.856,26.372,25.205,36.392,54.780,8.161,5.686,27.545,
228000,22.272,20.880,21.437,20.074,27.465,20.074,64.882,34.716,17.073,43.581,13.987,22.773,51.093,67.019,41.793,63.509,22.653,20.870,43.066,34.530,55.061,76.951,37.796,51.928,34.086,46.964,38.098,33.580,56.709,29.391,65.357,32.578,62.248,37.530,35.529,4.645,44.166,63.378,35.804,58.869,43.884,12.258,12.672,35.786,59.239,27.854,39.707,32.622,47.915,12.345,33.818,32.783,12.125,33.436,42.711,27.581,9.913,26.996,36.866,26.605,11.196,11.801,34.581,57.532,17.670,14.336,38.238,40.863,44.698,16.486,43.171,9.386,6.719,16.794,45.009,18.989,16.080,7.586,3.027,7.152,6.405,13.762,12.043,28.394,3.718,31.596,37.344,6.174,17.833,24.159,9.760,10.980,21.211,34.159,28.674,19.227,6.170,72.919,57.276,24.798,76.106,72.457,23.909,22.549,5.635,44.849,45.182,22.297,27.997,34.480,8.989,23.590,24.103,40.227,61.465,8.547,5.517,28.316,
230000,19.949,21.286,24.779,19.585,25.957,20.192,68.087,32.874,17.462,35.523,13.800,23.647,50.355,67.979,42.443,63.460,22.431,19.806,41.378,31.773,55.444,77.620,37.679,52.875,34.044,43.254,37.977,33.781,63.837,28.800,63.679,31.836,59.904,37.136,36.924,24.342,43.102,62.233,36.127,57.132,42.483,11.932,11.784,34.820,57.853,24.780,39.069,34.679,49.208,12.288,16.722,34.963,12.820,33.190,41.930,26.844,10.458,26.338,39.709,26.698,11.415,14.358,37.654,54.767,17.181,11.848,38.271,39.423,56.773,15.569,43.276,10.109,6.397,22.475,47.296,19.768,17.250,9.015,5.508,7.540,7.281,14.578,11.659,22.070,4.769,29.727,34.892,6.877,15.341,23.060,9.391,8.241,21.970,33.338,28.448,21.712,5.216,65.889,59.464,26.152,68.094,70.471,27.580,28.661,5.133,43.476,41.589,20.344,29.586,36.873,8.235,25.033,25.595,35.038,57.534,10.846,4.847,31.078,
234000,24.426,20.915,27.136,20.451,28.479,19.238,65.024,36.107,16.666,29.592,16.520,20.991,51.543,65.577,40.937,63.545,22.793,21.295,41.221,32.660,55.259,76.662,39.811,53.392,33.698,44.724,36.557,33.603,73.311,31.514,62.758,30.622,61.227,35.769,36.682,22.236,44.267,61.749,35.366,58.025,44.121,12.483,12.223,36.060,55.459,26.325,35.459,28.256,45.285,12.723,8.379,34.750,13.434,34.350,38.624,26.959,9.891,27.319,39.848,27.317,11.076,15.410,38.339,54.953,17.706,15.580,36.583,42.705,51.884,17.655,43.662,9.759,4.427,23.178,52.083,19.889,17.352,6.258,3.608,8.187,11.463,16.685,12.457,20.209,3.651,31.853,35.597,6.769,10.254,27.834,10.621,8.328,21.033,33.537,29.645,21.488,13.113,45.999,44.631,24.105,65.322,65.615,19.211,20.767,4.503,44.601,43.207,31.662,24.740,33.213,9.627,25.099,26.724,34.910,57.582,8.405,5.520,25.147,
237000,24.610,20.557,23.640,20.134,28.371,20.477,65.907,35.750,,35.074,14.094,22.876,51.411,65.845,43.028,63.034,22.275,17.503,42.354,34.482,54.069,78.885,40.216,51.550,34.614,40.183,37.922,34.009,59.438,36.924,63.767,30.742,61.970,35.820,33.492,18.552,43.621,62.375,35.557,59.488,42.519,10.481,10.928,35.826,59.276,26.685,35.113,29.520,47.643,11.382,7.396,35.109,12.732,33.021,41.981,26.322,9.780,27.962,38.044,26.239,10.217,10.857,39.711,52.396,19.067,13.223,36.886,40.948,47.078,16.592,43.271,11.793,4.639,21.737,47.478,18.846,16.790,7.794,2.505,9.817,21.233,17.646,11.778,25.244,4.192,31.203,34.658,6.219,11.158,19.775,8.186,10.800,22.708,33.755,30.998,21.348,5.490,61.753,51.320,25.881,67.165,68.087,14.808,14.417,4.368,38.256,38.849,19.119,24.509,33.662,10.397,26.640,24.599,34.754,62.881,7.110,6.471,28.206,
240000,21.734,21.196,22.945,20.940,27.094,19.061,64.048,35.459,15.688,36.739,14.589,23.281,52.917,64.961,40.907,62.334,20.938,18.695,44.865,33.478,54.854,77.585,39.277,51.757,34.305,46.000,37.172,34.253,58.042,34.225,62.956,30.983,60.554,36.601,36.871,19.301,43.538,62.537,34.132,58.543,43.037,12.160,12.348,35.948,57.106,28.224,35.961,26.140,47.674,11.701,20.238,32.109,11.316,34.042,40.086,26.128,9.849,27.124,36.443,27.494,11.886,13.441,42.552,47.250,16.413,11.801,37.242,40.380,36.150,16.193,44.442,12.151,,22.043,49.257,18.580,16.116,7.465,4.804,7.927,11.883,15.603,13.256,24.473,4.149,30.629,40.509,6.445,8.838,27.651,8.461,11.478,21.537,32.355,31.504,21.238,5.323,55.081,48.372,30.568,53.316,55.878,27.093,27.584,4.184,41.931,46.014,21.961,27.255,29.898,8.432,25.947,25.070,38.246,62.288,7.865,4.476,24.174,
243000,22.938,21.843,25.289,20.462,27.451,20.454,59.027,34.126,16.026,39.666,14.221,22.525,49.596,67.149,41.116,65.083,22.143,17.572,43.642,30.879,55.076,82.331,40.737,53.095,34.454,42.778,38.250,35.055,60.668,30.146,65.626,27.788,62.356,36.451,35.966,19.258,42.996,62.187,34.807,57.533,41.704,11.789,11.924,34.782,56.154,25.433,35.670,33.327,47.073,12.408,6.002,35.122,10.874,34.366,40.253,26.464,10.222,23.945,35.170,26.865,10.898,11.715,43.885,53.989,16.488,11.036,38.115,42.051,47.899,17.183,44.380,14.643,5.134,21.384,38.978,19.336,16.136,4.212,3.812,8.759,15.761,16.629,11.646,25.597,3.923,31.714,32.317,6.514,10.258,25.240,7.329,10.325,21.812,36.308,29.451,21.516,5.562,49.477,42.985,29.350,63.468,65.505,24.531,23.481,4.376,41.177,46.903,29.179,27.758,34.829,8.640,24.262,25.440,35.341,57.691,8.125,4.559,23.029,
246000,23.763,21.804,24.542,19.872,29.236,29.299,59.949,33.772,16.250,37.111,13.368,22.727,51.742,65.513,37.121,63.048,22.069,17.850,42.576,32.928,53.346,76.781,42.369,54.048,33.281,46.873,39.805,34.955,58.250,30.695,62.921,29.546,62.747,37.300,35.375,22.840,44.346,62.794,32.990,56.547,41.379,11.824,12.323,36.507,58.152,25.736,40.114,29.477,46.439,13.242,8.129,31.927,11.490,33.691,41.870,27.317,9.115,24.091,37.293,26.816,10.684,13.669,44.634,55.602,16.553,9.038,37.195,43.964,33.577,17.168,42.507,15.684,4.487,21.327,37.374,19.183,16.389,4.448,6.671,8.413,7.531,15.710,12.044,25.405,3.680,30.510,33.957,5.692,9.273,24.654,8.840,4.949,21.338,33.657,29.710,21.812,5.554,61.283,45.970,29.055,64.210,66.324,14.430,8.953,4.298,39.332,43.022,30.477,25.626,28.269,10.242,26.340,24.417,35.056,62.934,20.877,4.602,25.461,
249000,21.417,19.402,23.294,20.170,30.031,25.017,60.093,33.992,15.853,37.157,13.977,24.016,50.254,67.074,32.206,63.326,19.391,17.102,45.550,34.074,51.498,74.122,40.489,53.923,33.047,43.951,38.151,34.003,57.630,28.184,64.206,27.754,62.034,36.536,36.118,13.831,43.568,62.910,36.040,56.631,41.371,11.803,13.397,35.848,59.917,27.474,33.512,27.150,47.587,12.910,11.510,30.380,11.754,34.381,38.676,27.630,10.016,25.639,36.030,26.654,10.548,8.590,44.817,52.897,15.154,11.252,36.527,43.491,52.048,16.372,43.758,13.393,5.645,26.013,40.455,18.478,16.207,4.872,5.494,7.605,10.757,14.454,11.959,24.098,4.538,30.239,32.354,6.729,13.107,29.023,9.074,9.317,20.018,33.345,29.970,21.772,4.527,47.406,46.816,30.236,54.531,64.632,30.173,28.347,2.378,39.440,42.616,19.331,25.367,30.637,8.391,27.032,25.107,33.237,54.224,11.522,4.537,23.009,
252000,20.464,21.257,26.170,20.230,23.382,20.840,58.610,32.367,19.081,35.691,17.071,22.735,51.723,68.441,36.836,62.101,19.688,17.843,44.692,34.016,53.630,75.507,42.792,52.258,33.861,45.356,37.053,33.993,70.160,30.713,62.511,31.927,61.537,37.486,36.242,18.395,43.904,61.895,35.685,57.797,41.856,10.513,12.800,36.416,58.791,25.837,35.146,23.844,47.960,12.516,30.966,31.647,11.767,34.064,41.231,25.671,10.691,27.073,38.280,25.512,10.820,9.631,39.881,54.701,15.953,4.375,37.742,44.533,48.951,16.338,43.148,14.495,6.054,23.755,46.747,19.098,14.721,8.222,3.654,10.173,14.885,15.299,13.665,21.841,4.116,30.896,33.474,5.950,10.650,20.644,8.879,13.684,20.028,35.156,29.227,21.683,4.386,46.423,43.874,26.280,68.946,75.619,27.895,27.446,3.753,43.365,39.882,18.121,24.089,32.543,9.134,26.382,24.756,30.520,51.055,8.619,4.121,24.939,
255000,22.641,18.643,25.862,19.796,22.748,21.818,58.082,34.023,17.100,33.103,15.768,23.439,48.995,66.117,35.151,62.164,22.529,20.413,43.905,36.525,56.187,66.846,46.863,53.180,34.125,48.170,38.072,33.060,58.093,34.675,63.597,32.865,61.579,35.504,35.805,23.219,44.281,63.908,35.226,57.632,42.097,12.615,13.412,35.484,55.451,24.463,38.003,27.781,48.273,13.459,16.948,32.407,11.804,33.291,41.789,27.283,9.949,23.899,36.671,27.005,10.370,9.547,37.852,66.851,17.036,9.498,40.017,45.657,62.051,17.060,43.223,12.837,5.591,26.821,48.206,19.898,13.652,6.786,7.039,9.086,22.715,15.189,12.874,23.886,4.443,31.719,34.144,7.312,17.849,22.293,8.213,4.151,24.619,33.846,28.521,21.848,4.696,45.183,43.632,23.696,56.249,61.327,28.492,24.634,1.863,42.677,35.598,17.997,24.055,32.161,8.514,26.996,24.783,30.209,60.303,9.627,5.189,20.434,
258000,21.025,19.848,24.270,20.747,20.931,19.909,63.365,35.056,16.737,33.674,15.616,22.263,51.274,66.305,38.472,63.775,22.286,22.113,44.013,33.757,53.544,73.735,38.724,52.454,33.673,41.096,40.205,33.882,68.142,31.679,62.502,32.212,63.411,37.386,37.162,16.484,43.327,61.868,32.140,57.272,41.453,11.409,12.688,36.876,57.163,26.176,38.178,31.526,47.265,12.290,18.554,33.450,12.113,33.991,40.929,26.780,9.518,25.541,38.923,28.198,10.559,10.775,43.583,62.632,15.496,11.261,36.832,47.016,32.309,16.870,41.736,12.882,4.862,25.914,58.468,18.996,15.351,6.174,2.514,8.343,9.673,15.868,11.174,23.542,4.888,30.842,37.501,5.713,14.249,19.777,8.749,8.327,25.700,33.003,27.294,21.354,5.909,51.431,48.064,29.005,59.571,67.897,21.001,22.464,2.722,42.322,43.601,20.449,24.670,34.099,8.829,25.030,25.354,37.075,55.859,9.002,4.704,25.091,
261000,21.965,20.499,23.473,20.951,25.493,18.366,57.433,36.491,16.460,34.734,15.830,22.284,53.472,65.881,37.265,61.779,23.121,19.750,39.664,35.096,56.231,78.172,45.338,52.829,34.381,42.104,37.249,34.009,61.928,31.017,63.591,35.455,62.378,36.857,35.968,23.360,43.579,63.009,37.141,57.933,42.990,13.336,13.828,36.779,56.253,24.294,37.518,29.292,45.873,12.485,4.827,29.186,10.128,30.582,42.250,26.436,9.258,24.809,36.777,26.973,11.247,15.863,44.747,64.464,17.401,7.606,36.225,49.491,51.151,15.404,43.471,11.637,5.406,26.767,46.922,19.267,17.072,7.842,1.984,8.916,10.709,14.957,11.834,21.677,4.962,31.668,40.176,5.494,12.229,26.174,7.440,8.456,26.150,33.822,30.721,20.794,4.612,43.933,43.748,30.350,61.869,67.138,29.748,27.363,2.823,41.409,34.759,19.937,26.140,28.168,8.879,25.891,23.802,31.253,56.793,8.778,4.842,27.215,
264000,21.262,23.523,22.465,20.121,25.316,20.194,56.674,33.059,17.948,38.622,16.350,17.904,52.191,66.537,37.222,60.148,25.912,20.587,40.801,35.925,55.601,73.804,42.361,51.876,34.411,42.746,35.806,34.579,62.236,36.533,64.660,35.889,61.611,37.107,35.685,23.447,43.963,62.823,35.580,57.892,43.001,12.520,14.328,35.343,58.539,26.656,39.085,31.521,44.542,13.691,7.882,31.246,12.301,32.559,41.909,26.617,9.326,24.261,28.902,29.754,11.499,17.052,41.148,53.778,15.086,9.894,34.744,51.906,43.622,16.756,41.822,9.829,7.749,27.088,47.529,18.159,18.083,7.828,4.638,8.504,24.265,15.122,12.127,22.722,4.790,30.192,42.647,6.100,22.297,14.762,7.512,9.707,26.059,36.566,32.770,20.268,4.703,44.521,44.531,25.428,55.046,60.630,26.267,24.425,3.876,44.469,42.467,20.792,24.802,31.476,7.188,25.008,25.479,37.585,52.597,8.365,5.417,22.766,
267000,22.866,21.099,24.401,20.722,23.588,19.401,57.448,35.223,16.761,39.143,16.501,20.552,50.924,64.336,39.749,64.607,23.248,20.436,42.857,36.652,54.985,72.003,41.970,51.434,33.120,43.630,41.964,34.354,62.624,32.133,63.928,32.103,61.044,36.965,36.147,22.595,44.026,63.839,36.872,57.224,43.247,12.011,13.116,34.932,57.778,23.964,41.409,30.142,48.855,13.471,9.295,34.788,12.571,33.914,40.887,25.997,10.935,25.078,39.878,27.238,10.505,19.083,48.362,51.919,17.636,7.115,37.491,51.339,34.066,16.930,40.938,11.165,8.137,26.377,44.557,18.911,18.086,5.775,4.005,9.086,10.111,14.324,12.286,23.204,6.244,31.612,37.858,6.471,31.219,16.152,6.192,12.295,24.336,36.286,30.488,19.836,6.125,44.532,46.668,35.923,56.030,70.565,27.948,27.144,3.304,43.386,36.789,20.764,24.705,35.742,8.999,25.685,24.619,36.465,51.330,16.568,4.820,25.128,
