
Intensity Mean
 ==================== 
92000,645.490,265.272,649.355,538.379,200.999,248.929,715.229,467.997,564.906,645.088,348.943,520.148,543.110,845.316,657.328,315.449,608.738,630.866,406.677,372.240,371.283,626.565,456.727,271.004,449.402,387.010,886.668,404.668,345.096,259.246,817.671,254.180,682.464,353.242,561.134,396.963,472.274,134.456,292.743,208.418,687.820,345.575,198.557,337.216,256.308,199.709,198.055,333.131,499.447,367.909,330.277,813.951,160.746,366.783,277.263,151.481,325.911,130.528,125.113,126.538,641.951,462.824,216.751,345.505,646.256,344.520,768.302,570.992,162.836,475.845,193.294,436.069,324.607,257.736,243.804,832.680,547.157,271.186,518.295,390.137,617.070,362.112,675.473,358.905,329.539,1302.040,778.343,321.327,625.216,467.902,734.389,326.153,306.876,674.889,163.975,179.131,245.118,212.759,299.263,299.988,224.718,703.035,703.277,655.994,448.258,396.559,240.526,161.428,374.512,414.286,
93000,646.881,247.790,620.793,532.469,205.331,282.366,750.918,455.759,620.859,801.201,323.504,826.354,797.240,775.737,943.741,430.079,566.362,630.186,428.571,482.956,329.965,596.323,492.708,329.085,483.048,423.646,831.704,314.630,300.330,267.473,818.157,202.365,873.378,444.804,520.167,361.938,572.975,138.512,473.453,199.939,681.181,372.755,211.123,414.661,297.147,199.581,192.079,414.388,513.564,363.545,299.284,902.320,154.105,349.359,319.848,175.064,398.823,150.603,129.204,125.906,732.101,579.920,218.479,351.693,574.529,442.385,957.332,501.005,166.116,443.782,272.021,630.686,344.681,266.581,242.980,744.603,490.770,266.876,566.045,344.672,601.930,370.413,772.395,408.673,357.692,1484.775,896.208,386.393,611.731,434.751,730.897,523.880,326.742,924.436,169.893,217.914,286.126,220.517,381.663,293.861,222.482,707.194,824.135,686.415,466.214,513.088,237.334,218.418,354.991,389.825,
94000,557.485,260.262,633.300,499.363,211.028,323.811,691.780,458.749,614.975,809.832,307.892,1056.268,914.676,694.238,1026.196,479.388,569.527,697.830,355.918,725.613,252.791,529.798,540.215,272.278,447.946,440.480,681.802,274.078,262.580,256.388,739.572,174.021,950.011,573.822,494.680,357.217,650.204,131.086,825.073,219.407,665.795,366.694,210.115,363.806,354.561,185.244,189.705,475.155,458.216,411.782,241.641,754.402,152.557,302.926,354.375,176.658,505.503,217.165,127.441,128.430,749.847,678.488,215.299,325.357,561.585,488.851,1184.907,616.843,150.293,318.285,336.042,840.568,315.069,216.735,293.206,666.268,467.798,280.640,531.454,361.013,580.721,394.875,921.655,432.286,332.329,1505.360,981.131,382.575,561.672,391.848,704.055,742.776,306.306,931.678,155.287,249.323,251.552,205.250,341.563,288.801,247.506,593.299,839.882,595.336,396.474,415.886,230.701,245.547,337.925,310.953,
95000,508.414,251.113,647.502,509.573,197.066,446.400,575.197,489.725,554.135,836.027,321.216,1110.586,963.991,596.367,975.960,472.454,557.639,726.978,289.159,809.685,224.052,504.078,539.251,292.090,387.412,409.864,568.270,254.827,210.301,201.597,827.278,153.445,799.654,691.485,472.405,413.880,496.563,122.970,1025.776,240.942,551.681,437.320,234.003,331.038,413.919,146.729,175.648,457.805,318.469,395.772,199.089,707.488,160.245,226.519,408.264,156.266,502.220,249.766,124.832,132.200,722.015,719.860,234.337,343.274,524.221,509.929,1102.320,573.127,146.627,318.313,343.469,936.540,271.956,198.826,322.822,589.951,437.703,245.740,552.231,308.442,536.869,312.489,925.544,420.175,313.176,1488.566,937.027,409.460,532.688,378.527,559.254,819.097,321.752,1037.400,174.737,261.501,215.416,113.818,353.660,269.221,258.636,562.419,786.328,559.112,356.253,434.477,271.418,323.498,273.383,265.710,
96000,416.044,241.644,514.760,495.397,185.207,616.772,450.880,553.290,472.461,879.568,257.008,1197.022,951.545,539.617,905.403,538.120,534.697,717.545,255.752,895.496,195.399,421.328,513.205,344.947,358.544,418.913,460.270,224.505,186.225,192.124,821.189,142.679,866.718,722.405,426.098,442.916,465.323,115.934,937.714,318.430,480.762,447.759,283.667,248.322,467.353,140.562,165.570,367.283,280.651,388.761,186.433,659.270,155.908,180.826,288.961,131.730,526.984,288.446,126.909,131.082,525.827,656.041,251.815,339.717,440.769,461.822,897.015,596.393,161.403,287.939,314.788,871.328,246.454,183.659,391.091,514.804,466.721,280.185,515.652,311.340,509.572,339.359,913.875,417.456,311.989,1446.265,823.438,388.770,477.667,302.323,444.308,810.725,412.629,1160.276,163.512,250.811,164.994,213.186,332.708,256.186,256.893,404.407,801.494,367.392,314.307,367.943,276.099,405.715,266.462,218.596,
97000,396.734,298.785,461.837,333.395,196.600,655.749,409.803,556.915,369.393,872.068,217.809,915.121,906.945,349.912,706.051,497.945,498.468,595.254,228.512,886.449,168.364,347.198,506.634,269.786,272.203,413.707,415.114,206.117,179.134,166.701,770.818,134.533,762.705,676.381,326.556,488.018,479.398,114.207,844.373,390.504,414.321,460.027,357.304,243.606,497.351,146.585,160.576,272.783,287.085,316.650,157.040,498.276,150.174,164.620,287.240,121.223,521.685,277.836,137.444,134.270,498.078,562.905,305.901,356.283,385.714,364.272,998.159,525.767,150.497,242.940,251.600,817.081,211.996,170.048,456.640,379.256,426.628,248.679,443.086,309.833,440.261,291.393,785.784,407.828,313.743,1188.443,697.756,398.052,409.654,304.135,411.991,689.784,423.878,1082.608,150.413,230.753,161.219,112.614,367.326,321.133,317.137,390.201,690.792,288.486,292.490,288.648,308.684,452.392,221.282,170.539,
98000,374.371,378.668,358.329,364.207,176.301,693.685,382.369,476.510,308.315,692.030,191.896,647.037,842.361,280.200,633.559,414.800,474.645,640.812,173.413,795.600,163.276,319.286,565.564,236.676,230.403,379.174,368.704,198.404,176.430,160.479,762.189,132.640,554.095,376.122,288.117,521.715,435.031,115.299,772.668,475.672,375.785,370.683,441.599,214.366,453.130,129.391,158.977,216.941,232.041,261.297,154.819,431.661,151.088,150.637,309.114,123.136,448.938,211.514,134.407,157.698,434.744,497.564,423.027,313.776,394.388,292.477,916.639,451.494,156.156,215.752,214.431,739.531,199.016,151.083,428.181,388.366,400.121,261.882,416.554,328.130,425.872,322.562,705.352,353.956,302.672,1031.513,645.220,382.409,322.413,262.003,347.412,540.326,426.475,968.329,159.577,203.386,136.932,203.509,276.657,388.076,340.301,375.467,662.417,261.989,264.243,212.223,377.471,525.898,175.078,156.170,
99000,361.094,504.625,342.979,239.846,177.478,735.503,347.418,473.442,269.391,562.649,151.779,524.997,755.681,258.373,526.733,384.209,435.803,570.066,170.430,650.357,167.717,289.537,524.855,208.019,195.117,395.968,315.415,186.569,157.873,147.035,812.481,131.738,412.382,433.773,325.156,503.299,419.980,113.454,566.543,449.381,302.549,351.373,459.960,169.683,468.701,135.662,153.090,200.878,237.716,238.387,163.546,374.339,149.467,149.226,275.917,121.976,372.116,182.296,129.949,204.280,382.552,410.701,566.430,351.253,353.486,206.797,761.176,418.489,162.497,204.057,208.777,619.628,182.313,139.874,441.724,367.866,386.810,275.030,337.896,290.033,393.660,278.171,615.677,395.826,294.036,835.778,661.853,357.705,314.103,256.138,332.900,491.770,402.640,837.174,158.719,188.503,146.122,208.356,234.405,500.271,432.847,357.813,560.354,192.294,226.591,234.120,395.040,496.572,140.526,148.402,
100000,324.569,645.425,292.970,225.665,171.070,643.681,328.299,436.280,254.631,520.310,145.351,489.832,631.662,223.195,431.805,315.736,391.522,437.360,153.576,563.997,156.401,268.513,446.891,201.511,189.925,384.519,311.537,188.234,169.675,145.253,852.894,129.864,404.949,393.417,280.584,571.445,351.172,115.614,463.940,415.654,315.163,252.501,436.994,159.170,493.024,129.178,148.113,201.251,213.615,257.750,154.090,317.077,151.721,150.818,216.561,116.983,306.479,180.243,130.288,208.743,357.203,364.450,540.379,280.935,340.545,222.290,710.599,376.414,142.878,187.333,183.598,583.192,177.729,137.767,423.491,318.278,359.652,222.184,325.292,306.437,337.936,276.843,548.998,400.398,295.184,744.898,570.766,410.155,271.304,235.913,285.567,452.419,397.205,811.903,148.214,170.172,138.773,195.672,354.042,585.861,518.673,311.757,498.302,183.241,198.272,216.184,396.593,523.190,138.013,137.031,
101000,327.555,649.819,252.988,225.756,172.324,538.975,333.652,372.220,272.016,443.281,149.385,469.505,493.405,216.797,354.977,260.352,313.791,402.506,164.894,466.815,156.984,267.069,381.649,212.353,165.965,397.600,319.830,183.548,152.566,132.057,788.667,134.609,312.380,404.811,269.161,583.865,324.158,111.906,395.110,346.528,278.541,263.427,384.841,135.533,384.872,126.053,147.749,185.327,198.441,242.437,150.499,302.695,137.182,147.136,197.337,112.065,272.239,162.202,157.653,224.927,324.786,334.053,508.884,294.338,317.960,194.580,585.740,339.195,138.993,180.537,196.258,513.771,173.883,141.768,362.169,299.241,346.271,230.141,287.651,298.590,292.293,258.583,514.628,332.925,255.661,644.571,459.923,424.735,250.535,249.759,264.789,430.393,357.870,731.684,154.531,162.320,129.919,197.190,364.247,582.321,514.965,277.642,420.073,152.271,184.723,206.261,384.533,371.934,131.199,141.742,
102000,332.121,613.011,290.097,188.173,160.191,459.957,324.146,298.854,316.415,370.125,146.404,410.131,387.121,213.714,328.930,253.575,294.102,364.237,161.386,385.704,156.953,275.613,339.729,168.561,162.927,440.865,290.209,174.658,155.070,138.667,818.421,128.005,244.254,317.770,254.372,516.240,311.050,113.539,360.551,349.445,267.167,290.682,338.841,130.966,327.695,129.708,150.691,165.108,220.009,222.856,157.032,264.187,154.594,143.132,193.159,114.421,269.508,156.522,157.118,218.028,313.681,313.697,415.999,330.496,320.237,172.468,508.187,314.234,161.039,185.232,199.556,487.549,188.033,138.500,317.009,311.901,339.621,243.479,264.459,301.317,310.022,290.104,456.577,319.560,281.621,531.411,366.377,420.249,273.141,246.110,227.816,359.427,357.822,641.448,154.425,193.046,128.498,208.675,309.313,490.097,460.836,313.710,348.345,156.567,195.315,205.406,350.347,288.478,134.716,137.392,
103000,333.295,525.249,281.982,168.747,173.869,402.050,298.038,307.424,256.869,367.988,151.561,354.804,364.066,212.973,299.139,217.526,295.722,354.886,143.384,361.876,165.396,273.433,391.032,172.021,162.386,459.477,291.478,181.929,157.969,142.904,875.864,132.081,251.853,209.380,185.737,454.561,276.769,116.636,300.070,307.110,267.046,261.722,335.279,133.959,302.986,126.325,155.005,175.601,205.406,245.254,152.894,279.262,156.339,157.302,167.073,112.343,254.013,155.073,167.437,223.314,311.010,322.685,355.083,322.778,274.616,172.933,470.985,308.214,150.536,181.249,170.921,474.004,194.961,147.466,287.786,312.807,316.479,254.516,245.888,308.698,319.114,276.197,415.347,290.879,262.945,450.604,318.321,392.874,242.894,228.739,220.439,327.891,353.029,515.266,148.730,192.321,136.238,222.090,268.201,488.867,455.132,269.625,265.615,147.887,187.579,199.153,353.716,248.974,131.148,138.320,
104000,338.539,469.490,259.758,192.087,178.837,381.364,306.207,260.258,318.179,389.951,152.174,283.085,360.289,204.539,284.333,204.219,281.827,321.199,147.846,317.120,161.883,273.255,358.286,165.916,157.893,470.736,298.873,184.022,155.283,148.859,869.209,133.923,286.866,187.139,198.789,441.592,308.033,121.018,265.335,295.914,277.928,257.630,306.234,143.716,303.295,136.435,162.468,189.825,228.554,229.969,155.041,255.839,165.605,151.235,161.345,116.218,245.301,136.898,169.466,188.824,303.064,331.911,331.596,353.548,233.176,156.516,426.687,287.659,160.571,191.087,174.905,432.842,177.120,151.580,281.146,292.052,341.147,277.025,268.068,332.631,309.675,291.547,419.947,306.720,268.009,424.693,328.184,401.266,253.053,241.770,230.043,259.516,375.528,456.342,156.197,188.944,156.706,225.138,243.018,470.071,470.354,282.375,299.465,146.592,193.478,208.648,311.592,239.904,129.293,138.299,
105000,356.608,404.924,249.122,157.217,198.583,317.847,276.971,265.772,226.951,318.703,139.383,284.112,333.922,189.569,292.559,218.477,285.895,296.405,145.099,314.178,158.080,272.557,365.134,161.754,147.425,489.586,162.672,180.960,138.355,135.735,909.305,128.962,249.574,186.269,182.507,362.739,255.925,115.628,246.741,248.965,307.080,288.220,254.739,120.886,269.512,127.915,154.014,192.004,204.916,238.362,148.999,297.036,153.832,140.015,159.188,107.452,229.340,137.798,162.409,164.871,294.890,303.596,263.959,352.884,234.276,173.007,416.612,271.091,149.267,209.015,158.454,457.037,187.908,135.496,239.415,288.708,302.551,263.093,232.981,287.994,305.431,299.958,381.431,308.576,262.521,418.373,284.300,402.379,253.724,250.171,247.494,248.078,299.271,440.109,145.538,162.932,136.329,227.896,259.319,442.763,466.666,305.627,281.521,149.823,192.037,179.833,277.996,225.228,128.749,134.419,
106000,326.866,374.180,261.144,144.719,176.111,304.281,301.367,253.308,239.819,316.411,146.503,219.556,293.260,184.907,268.413,233.301,263.843,259.582,138.319,309.136,168.453,261.033,333.171,162.817,153.804,495.523,214.693,184.867,164.085,145.063,913.087,128.115,227.872,190.983,174.344,356.900,282.553,117.383,238.287,236.667,341.763,347.472,244.497,121.900,242.849,130.399,145.238,168.708,218.503,218.429,149.625,276.312,145.472,145.978,167.379,111.573,236.771,129.711,199.277,154.325,292.289,311.988,265.192,350.032,234.408,158.406,393.297,268.641,153.726,194.192,165.137,450.180,191.310,139.260,215.666,257.728,345.605,244.157,256.156,315.930,313.806,292.113,375.392,310.069,241.167,412.028,297.617,369.345,259.723,247.286,218.492,221.875,323.533,383.547,149.137,173.174,139.975,198.481,230.409,411.520,387.296,285.800,277.426,140.656,201.514,194.332,237.642,200.785,124.294,128.892,
107000,324.622,334.717,262.444,141.175,171.914,301.935,266.412,256.757,252.384,291.074,135.241,226.121,331.744,174.602,247.047,217.676,277.929,223.090,139.866,288.628,164.683,268.325,324.847,156.183,147.398,543.097,204.497,191.058,147.536,132.844,836.490,127.401,220.939,161.956,162.826,380.008,278.682,111.122,244.657,229.444,328.129,394.752,240.918,117.661,240.275,131.905,145.541,212.416,233.347,220.741,157.910,268.884,155.178,146.616,166.420,112.708,232.771,123.337,191.077,144.714,266.924,310.170,263.364,339.748,255.344,161.590,359.997,264.367,153.751,190.999,156.523,439.401,236.568,141.084,217.131,270.925,319.132,282.390,259.054,331.369,292.003,310.098,357.187,295.268,265.448,398.507,288.104,340.798,270.043,224.389,254.920,222.025,363.956,354.579,155.342,179.522,130.060,209.124,219.692,366.089,352.033,278.962,256.214,151.132,192.216,168.373,219.285,189.283,114.778,128.023,
108000,339.563,357.989,279.274,148.939,186.192,304.245,290.704,259.873,252.457,338.073,136.562,209.295,330.121,180.167,266.199,215.854,283.526,213.962,151.648,283.038,161.497,243.736,285.304,154.535,148.254,523.872,246.688,182.295,141.846,127.639,797.771,132.525,231.381,167.757,172.841,354.529,252.985,116.426,215.957,211.032,342.583,326.968,244.396,121.710,236.057,129.075,144.682,184.070,246.564,221.994,151.507,267.484,161.794,144.566,164.248,108.885,216.790,128.033,179.692,141.122,266.959,280.857,231.496,338.562,275.525,166.530,345.916,264.835,155.978,178.870,145.066,415.700,284.800,140.218,233.401,273.354,314.788,289.750,247.580,302.156,297.750,272.338,349.953,297.757,293.449,404.630,301.127,279.005,269.063,258.711,247.691,215.221,314.784,372.821,152.403,165.900,128.569,197.140,248.798,403.426,374.183,247.647,260.995,150.840,175.587,197.136,230.766,178.195,122.587,137.991,
109000,334.155,358.758,291.528,154.912,180.776,324.156,275.254,224.320,245.351,346.874,137.365,211.624,310.841,198.277,264.996,221.550,262.534,223.968,143.357,268.860,160.727,262.840,305.270,161.391,151.959,610.869,283.263,192.852,163.714,132.560,802.480,160.895,220.127,161.866,179.994,337.381,281.549,117.622,224.592,208.273,312.882,267.076,226.540,121.187,254.735,135.482,151.696,177.084,269.871,207.532,166.570,245.678,139.735,142.828,157.889,108.132,230.875,127.516,171.467,135.341,246.655,311.896,232.247,341.172,309.900,157.653,336.033,285.867,158.822,173.528,144.081,397.275,284.399,136.495,204.834,289.100,327.945,321.252,233.782,312.013,290.312,280.037,326.079,286.839,284.020,360.660,280.266,291.746,272.830,255.797,233.511,198.298,289.457,329.766,150.324,176.034,138.127,219.549,218.488,408.885,371.119,302.097,264.953,158.330,181.881,193.458,253.674,186.423,121.705,133.657,
110000,440.571,370.193,314.056,149.954,171.247,288.911,325.593,268.831,253.481,350.250,142.724,217.623,309.237,180.552,269.854,235.285,271.212,229.660,149.790,315.499,204.127,273.308,293.253,176.861,151.627,566.388,280.244,230.701,206.256,135.985,920.881,269.578,225.963,164.616,212.516,358.349,279.100,137.153,198.677,202.148,338.434,266.172,218.117,130.482,242.082,170.061,158.093,174.010,283.615,230.898,251.163,272.939,160.079,171.200,172.611,111.711,222.430,128.900,171.751,138.680,266.761,299.375,226.810,306.094,416.101,163.335,351.170,251.898,156.717,157.776,154.630,412.952,263.857,147.903,240.063,313.622,312.247,339.723,235.966,356.204,318.878,284.136,369.309,298.972,262.654,348.570,291.781,290.987,312.003,263.649,247.535,245.318,305.457,330.322,153.545,169.119,143.970,211.845,205.080,432.969,381.595,314.690,260.133,193.863,184.812,190.861,247.804,187.912,127.500,146.257,
111000,479.498,354.553,387.403,148.402,192.156,333.067,354.493,270.633,247.397,323.100,138.359,193.103,284.261,221.027,260.638,239.843,257.819,227.755,150.141,276.100,263.766,328.753,316.304,165.949,148.535,556.803,420.225,313.549,236.837,189.428,837.536,315.632,213.413,164.666,227.474,334.931,266.705,161.677,239.730,211.005,401.365,312.970,212.478,129.502,251.736,188.834,155.812,189.416,274.043,302.970,354.408,292.553,146.997,209.108,172.525,110.017,226.738,123.730,164.676,127.718,378.256,285.437,218.692,303.401,612.136,158.094,360.708,264.252,149.814,190.631,190.493,398.915,254.121,154.649,220.431,452.083,327.174,361.247,262.968,386.465,319.134,302.862,368.362,303.325,291.744,375.736,309.509,268.399,342.854,264.443,240.471,212.657,284.149,301.983,161.073,192.032,133.792,230.971,232.012,448.288,384.657,356.168,296.170,271.490,191.959,158.971,246.008,186.692,124.538,187.445,
112000,598.778,368.519,493.914,155.209,189.629,311.478,475.245,256.801,269.493,329.094,145.831,192.347,277.887,387.858,247.581,232.808,257.942,230.343,195.297,259.427,374.341,387.608,251.300,153.477,156.331,526.673,617.092,428.467,298.491,244.254,856.387,356.165,269.561,180.509,274.838,322.562,263.266,185.903,221.923,202.541,357.421,328.212,206.777,142.403,236.299,236.319,162.541,178.100,287.311,356.547,630.606,333.771,148.470,303.317,180.659,119.340,229.575,130.663,152.508,134.093,407.177,287.569,204.100,290.853,833.023,158.008,332.380,259.965,191.928,231.980,210.214,365.970,218.356,213.653,242.070,576.739,294.532,376.415,300.509,358.569,344.074,305.889,343.087,298.669,305.987,401.569,424.637,250.050,440.865,263.490,264.846,220.727,276.054,305.264,148.810,227.223,177.900,206.994,251.415,441.721,344.790,476.349,262.569,406.458,230.891,170.999,249.483,170.118,138.601,257.095,
113000,641.425,385.439,736.503,222.936,197.609,327.886,651.319,276.112,346.766,392.875,229.040,206.975,320.480,596.595,270.995,258.393,294.034,275.290,261.495,294.643,508.540,631.418,162.054,157.606,173.932,482.213,842.589,447.585,306.930,319.458,769.354,335.649,371.139,209.820,361.529,356.531,373.758,193.361,221.697,203.999,568.185,369.640,209.488,168.201,245.221,266.754,189.226,197.437,362.455,388.282,470.722,565.341,154.655,398.507,216.720,115.689,231.596,127.148,145.673,130.217,542.983,315.659,206.179,321.371,1033.578,193.431,375.320,325.173,229.609,299.458,226.873,392.400,174.775,295.617,282.828,808.851,313.105,460.384,462.253,375.315,444.666,384.538,381.688,302.894,313.243,431.522,671.913,252.487,610.953,353.998,351.317,260.472,288.512,304.240,149.815,259.158,224.385,218.760,239.359,443.529,321.205,689.108,284.380,514.056,338.029,180.303,241.455,173.370,185.608,332.956,
114000,708.705,404.946,872.558,322.950,190.668,338.150,798.987,281.153,461.576,445.386,320.510,203.530,367.175,762.915,369.332,259.467,340.460,368.859,316.019,304.888,501.588,927.950,235.827,185.948,260.046,463.577,899.616,413.891,297.150,335.132,797.327,290.733,675.637,307.832,487.074,326.756,375.661,200.070,220.463,223.159,680.310,336.977,219.253,203.601,243.373,260.025,204.787,248.221,352.143,469.347,321.456,753.836,150.223,379.992,265.303,202.622,253.020,128.044,140.894,137.342,721.302,375.235,208.037,326.930,1116.690,288.179,407.995,465.303,246.381,346.603,347.872,367.338,195.924,308.541,265.903,973.001,326.780,464.809,525.753,372.047,564.316,479.519,370.892,310.307,324.427,542.619,767.336,249.496,692.197,412.039,406.653,272.804,304.886,320.337,164.733,357.090,219.842,217.192,261.645,506.582,369.706,818.356,281.887,621.469,441.119,204.315,261.401,181.051,246.907,368.817,
115000,651.066,395.874,689.626,468.887,187.589,367.723,745.826,308.251,487.114,601.153,348.913,234.096,536.108,934.092,492.540,312.438,437.206,610.039,383.904,378.204,469.854,716.815,231.163,267.858,397.525,401.198,883.784,396.059,269.697,345.006,888.747,224.200,847.327,426.610,662.328,321.698,418.581,171.681,241.290,235.927,678.109,406.085,207.872,254.838,238.631,197.799,197.291,317.635,393.303,461.036,282.647,862.504,148.549,358.506,325.494,127.482,306.930,143.339,138.301,138.471,653.207,522.852,217.080,322.680,1040.636,326.277,426.184,568.547,269.248,355.800,491.104,570.471,180.168,262.708,252.620,981.618,364.680,485.082,580.332,324.520,607.182,539.374,358.152,343.312,353.355,675.742,862.143,275.929,628.761,471.217,455.637,389.993,281.751,431.527,153.241,460.089,294.485,243.258,287.805,447.783,353.860,735.909,336.072,645.361,499.368,266.882,272.510,189.075,338.894,430.592,
116000,699.803,372.344,646.341,535.075,201.642,348.032,732.147,407.944,530.189,705.344,426.359,381.941,831.511,869.035,719.108,434.171,576.980,851.675,461.301,406.353,494.018,517.081,191.221,427.530,539.221,449.114,807.527,331.103,215.052,351.709,782.425,143.420,1071.773,531.539,718.883,380.506,566.241,159.489,313.656,232.074,719.654,490.908,216.180,338.515,256.236,184.090,210.094,457.659,293.713,436.481,220.708,1053.852,161.253,288.511,364.323,133.919,434.272,173.308,140.120,132.054,775.782,783.771,242.114,295.567,953.630,432.897,662.149,582.441,276.877,406.572,614.789,776.613,169.776,194.515,316.665,963.698,424.028,489.034,622.592,317.559,757.483,563.589,415.203,399.060,331.758,1037.030,927.590,290.151,635.789,516.356,481.313,604.914,295.520,647.774,168.378,602.700,364.446,209.174,440.455,432.427,334.989,739.256,458.284,663.030,573.942,388.804,284.545,209.135,353.718,417.216,
117000,653.607,371.756,641.601,594.063,201.365,541.760,706.732,451.373,488.202,836.567,384.464,672.599,1038.457,833.451,956.686,604.234,633.434,1015.404,386.953,585.337,326.195,291.718,186.952,344.196,637.606,419.904,685.857,256.400,192.977,285.319,818.803,163.572,1186.889,582.367,828.039,373.785,612.738,130.933,555.381,239.225,718.032,535.158,220.425,394.949,267.375,166.295,204.685,511.883,276.657,392.862,179.886,1011.111,148.063,272.636,318.085,120.120,554.616,276.808,131.015,139.491,743.498,944.832,259.572,340.388,827.408,485.136,1150.189,610.891,262.994,397.067,581.209,985.615,159.098,159.963,454.906,801.813,419.254,442.084,662.695,312.740,711.200,570.045,506.467,481.664,347.776,1241.494,1163.588,277.700,681.451,437.038,505.026,803.425,290.837,1174.612,169.767,557.524,303.143,234.381,542.630,443.183,330.205,825.857,750.819,533.583,542.042,554.201,313.038,229.214,296.808,395.880,
118000,559.308,360.951,520.527,566.419,188.096,528.826,586.775,460.739,491.605,947.617,380.254,899.556,1111.252,654.085,1029.468,651.798,712.204,1025.013,326.754,790.204,255.570,307.130,168.760,292.701,613.595,425.439,568.920,233.159,170.039,233.163,802.736,137.369,1043.783,563.457,656.829,378.930,639.216,128.268,691.824,360.427,641.619,542.049,243.777,472.100,264.825,158.008,205.021,497.845,285.860,330.430,161.552,864.109,150.755,222.784,374.965,122.279,642.070,326.016,151.990,132.030,690.304,895.165,260.890,340.008,673.835,654.906,1172.729,641.471,216.987,316.951,500.417,1011.573,145.513,153.361,503.628,721.110,500.174,405.903,578.672,311.989,665.488,587.229,748.779,545.847,304.783,1441.432,982.061,304.544,640.054,412.757,395.291,848.156,359.141,1479.936,179.234,538.251,237.462,217.902,573.768,437.787,360.354,743.408,930.190,387.535,498.220,683.669,328.486,287.729,339.109,319.644,
119000,506.229,440.149,516.918,435.292,195.807,727.120,499.833,536.605,537.154,891.266,331.386,949.045,1116.837,513.795,945.652,573.694,743.153,953.194,179.644,924.417,206.902,253.571,189.018,303.874,514.823,416.465,503.378,237.001,163.842,198.242,759.519,132.490,915.801,506.151,676.669,378.185,640.734,122.843,805.861,452.310,473.075,493.529,328.376,478.237,319.077,139.638,196.199,485.304,278.000,342.618,157.799,745.264,148.100,198.315,354.211,116.250,621.083,323.257,145.056,139.376,563.770,797.541,322.269,318.773,522.604,619.924,1321.747,633.548,189.305,259.569,470.034,972.454,149.952,150.791,625.357,616.285,555.971,373.190,518.690,265.776,631.359,551.217,891.730,507.141,293.067,1508.798,990.359,272.592,520.281,366.194,430.786,827.268,333.797,1449.828,172.949,470.851,235.973,210.569,558.558,429.876,368.582,690.433,1022.743,317.701,418.140,666.260,373.323,418.090,269.862,216.726,
